indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-11,AFKS,AFKS,AFKS,2.06,3
IMOEX,2013-12-11,AFLT,AFLT,AFLT,0.38,3
IMOEX,2013-12-11,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-12-11,BANE,BANE,BANE,0.61,3
IMOEX,2013-12-11,BANEP,BANEP,BANEP,0.76,3
IMOEX,2013-12-11,CHMF,CHMF,CHMF,0.77,3
IMOEX,2013-12-11,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-11,EONR,EONR,EONR,0.4,3
IMOEX,2013-12-11,FEES,FEES,FEES,0.32,3
IMOEX,2013-12-11,GAZP,GAZP,GAZP,14.64,3
IMOEX,2013-12-11,GMKN,GMKN,GMKN,3.48,3
IMOEX,2013-12-11,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-12-11,IRAO,IRAO,IRAO,0.24,3
IMOEX,2013-12-11,LKOH,LKOH,LKOH,13.63,3
IMOEX,2013-12-11,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-12-11,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-11,MFON,MFON,MFON,1.46,3
IMOEX,2013-12-11,MGNT,MGNT,MGNT,6.52,3
IMOEX,2013-12-11,MOEX,MOEX,MOEX,0.55,3
IMOEX,2013-12-11,MRKH,MRKH,MRKH,0.17,3
IMOEX,2013-12-11,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-12-11,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-12-11,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-12-11,MTLR,MTLR,MTLR,0.13,3
IMOEX,2013-12-11,MTLRP,MTLRP,MTLRP,0.06,3
IMOEX,2013-12-11,MTSS,MTSS,MTSS,4.75,3
IMOEX,2013-12-11,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-11,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-12-11,NMTP,NMTP,NMTP,0.2,3
IMOEX,2013-12-11,NVTK,NVTK,NVTK,4.83,3
IMOEX,2013-12-11,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-12-11,PHST,PHST,PHST,0.22,3
IMOEX,2013-12-11,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-12-11,POLY,POLY,POLY,0.77,3
IMOEX,2013-12-11,ROSN,ROSN,ROSN,4.33,3
IMOEX,2013-12-11,RTKM,RTKM,RTKM,1.91,3
IMOEX,2013-12-11,RTKMP,RTKMP,RTKMP,0.23,3
IMOEX,2013-12-11,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-12-11,SBER,SBER,SBER,14.64,3
IMOEX,2013-12-11,SBERP,SBERP,SBERP,1.14,3
IMOEX,2013-12-11,SNGS,SNGS,SNGS,3.45,3
IMOEX,2013-12-11,SNGSP,SNGSP,SNGSP,1.91,3
IMOEX,2013-12-11,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-12-11,TATN,TATN,TATN,2.06,3
IMOEX,2013-12-11,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-12-11,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-12-11,TRNFP,TRNFP,TRNFP,1.91,3
IMOEX,2013-12-11,URKA,URKA,URKA,3.0,3
IMOEX,2013-12-11,VSMO,VSMO,VSMO,0.37,3
IMOEX,2013-12-11,VTBR,VTBR,VTBR,3.42,3
