indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-31,AFKS,AFKS,AFKS,41.56,9650000000,401054000000.0,0.36,1.0,3474000000,144379440000.0,2.2,188927504.4,2521,0.0385,0.0029,1.1508,0.02,0.0488,RUB,3
IMOEX,2014-01-31,AFLT,AFLT,AFLT,83.0,1110616299,92181152817.0,0.32,1.0,355397216,29497968901.44,0.45,239794252.0,4508,0.0245,0.0078,0.5595,0.01,0.0287,RUB,3
IMOEX,2014-01-31,ALRS,ALRS,ALRS,36.5,7364965630,268821245495.0,0.23,1.0,1693942095,61828886463.85,0.94,124518471.8,8036,0.0175,0.0014,1.042,0.01,0.1933,RUB,3
IMOEX,2014-01-31,BANE,BANE,BANE,1975.0,188710587,372703409325.0,0.12,1.0,22645270,44724409119.0,0.68,125371754.8,4481,0.0148,0.0012,0.6946,-0.01,0.1205,RUB,3
IMOEX,2014-01-31,BANEP,BANEP,BANEP,1453.0,38673878,56193144734.0,1.0,1.0,38673878,56193144734.0,0.86,36633271.1,2276,0.0134,0.0027,0.6431,-0.01,0.1256,RUB,3
IMOEX,2014-01-31,BSPB,BSPB,BSPB,39.27,439554000,17261285580.0,0.41,1.0,180217140,7077127087.8,0.11,2408464.5,907,0.0174,-0.0023,1.0505,0.0,0.2004,RUB,3
IMOEX,2014-01-31,CHMF,CHMF,CHMF,283.5,837718660,237493240110.0,0.21,1.0,175920919,49873580423.1,0.76,479768544.0,7765,0.0144,-0.0001,1.1347,-0.01,0.3418,RUB,3
IMOEX,2014-01-31,DIXY,DIXY,DIXY,331.83,124750000,41395792500.0,0.33,1.0,41167500,13660611525.0,0.21,49542282.3,1234,0.0149,-0.0048,0.5311,0.0,0.0697,RUB,3
IMOEX,2014-01-31,EONR,EONR,EONR,2.3105,63048706145,145674035548.02,0.18,1.0,11348767106,26221326398.64,0.4,50039265.2,1898,0.0124,-0.0008,0.4381,0.0,0.0685,RUB,3
IMOEX,2014-01-31,FEES,FEES,FEES,0.084,1267141015996,106414502523.34,0.21,1.0,266099613359,22347045529.9,0.34,218402434.9,11506,0.0187,0.0017,0.6488,-0.01,0.0661,RUB,3
IMOEX,2014-01-31,GAZP,GAZP,GAZP,145.16,23673512900,3436447132564.0,0.46,0.6422378,6993851428,1015227473267.74,15.45,7182544110.3,45742,0.0128,0.0005,1.1918,-0.23,0.4769,RUB,3
IMOEX,2014-01-31,GMKN,GMKN,GMKN,5378.0,158245476,851044169928.0,0.3,1.0,47473643,255313250978.4,3.88,3490019258.0,22033,0.0118,0.0027,0.7859,0.01,0.2414,RUB,3
IMOEX,2014-01-31,HYDR,HYDR,HYDR,0.554,317637520094,175971186132.08,0.34,1.0,107996756832,59830203284.91,0.91,297706109.5,6891,0.0111,0.0004,0.7238,0.01,0.2315,RUB,3
IMOEX,2014-01-31,IRAO,IRAO,IRAO,0.0105,10440000997683,110037610515.58,0.18,1.0,1879200179583,19806769892.8,0.3,560095471.9,12904,0.032,0.007,1.1705,-0.01,0.0734,RUB,3
IMOEX,2014-01-31,KMAZ,KMAZ,KMAZ,46.48,707229559,32872029902.32,0.15,1.0,106084434,4930804485.35,0.08,1567256.0,185,0.0312,-0.0009,0.2681,0.0,0.0041,RUB,3
IMOEX,2014-01-31,LKOH,LKOH,LKOH,1989.0,850563255,1691770314195.0,0.57,0.9083526,440388466,875932659196.02,13.33,2899891070.9,25297,0.0085,-0.0003,0.8086,-0.06,0.491,RUB,3
IMOEX,2014-01-31,LSRG,LSRG,LSRG,551.0,103030215,56769648465.0,0.33,1.0,33999971,18733983993.45,0.29,16972648.5,1175,0.0178,0.0007,1.14,0.0,0.2255,RUB,3
IMOEX,2014-01-31,MAGN,MAGN,MAGN,7.0,11174330000,78220310000.0,0.14,1.0,1564406200,10950843400.0,0.17,81636831.1,4775,0.0118,-0.0017,0.8533,-0.01,0.2869,RUB,3
IMOEX,2014-01-31,MFON,MFON,MFON,1040.7,620000000,645234000000.0,0.15,1.0,93000000,96785100000.0,1.47,30544122.0,1324,0.0175,-0.0007,0.7008,0.0,0.0877,RUB,3
IMOEX,2014-01-31,MGNT,MGNT,MGNT,8395.0,94561355,793842575225.0,0.54,0.9083526,46383328,389388042285.7,5.92,5495018609.4,40088,0.02,-0.0002,0.7597,0.2,0.0792,RUB,3
IMOEX,2014-01-31,MOEX,MOEX,MOEX,61.43,2378489153,146110588668.79,0.37,1.0,880040987,54060917807.45,0.82,232111356.9,4822,0.0153,-0.0006,0.7008,0.0,0.1145,RUB,3
IMOEX,2014-01-31,MSRS,MSRS,MSRS,1.313,48707091574,63952411236.66,0.12,1.0,5844850989,7674289348.4,0.12,3901512.4,692,0.0186,0.0019,1.0047,0.0,0.1595,RUB,3
IMOEX,2014-01-31,MSTT,MSTT,MSTT,122.0,282215500,34430291000.0,0.34,1.0,95953270,11706298940.0,0.18,37658026.1,1588,0.0225,-0.0022,0.7027,0.0,0.0534,RUB,3
IMOEX,2014-01-31,MTLR,MTLR,MTLR,61.6,416270745,25642277892.0,0.35,1.0,145694761,8974797262.2,0.14,23067142.3,2466,0.0189,-0.002,0.9487,0.0,0.1375,RUB,3
IMOEX,2014-01-31,MTLRP,MTLRP,MTLRP,32.74,138756915,4542901397.1,0.6,1.0,83254149,2725740838.26,0.04,1492193.4,953,0.0169,-0.0038,0.9544,0.0,0.1743,RUB,3
IMOEX,2014-01-31,MTSS,MTSS,MTSS,287.87,2066413562,594858472092.94,0.49,1.0,1012542645,291480651325.54,4.43,508804529.6,7597,0.0139,-0.0016,1.3704,-0.05,0.5348,RUB,3
IMOEX,2014-01-31,MVID,MVID,MVID,232.68,179768227,41828471058.36,0.26,1.0,46739739,10875402475.17,0.17,38138944.5,2367,0.0195,-0.0035,0.0609,-0.01,0.0005,RUB,3
IMOEX,2014-01-31,NLMK,NLMK,NLMK,51.79,5993227240,310389238759.6,0.14,1.0,839051814,43454493426.34,0.66,149722493.5,5487,0.0154,0.0009,1.3308,-0.01,0.4092,RUB,3
IMOEX,2014-01-31,NMTP,NMTP,NMTP,2.8331,19259815400,54564983009.74,0.15,1.0,2888972310,8184747451.46,0.12,3106177.0,488,0.0256,-0.0022,1.162,0.0,0.113,RUB,3
IMOEX,2014-01-31,NVTK,NVTK,NVTK,393.45,3036306000,1194634595700.0,0.27,1.0,819802620,322551340839.0,4.91,550680477.0,6954,0.0127,0.0001,0.9002,0.03,0.2755,RUB,3
IMOEX,2014-01-31,PHOR,PHOR,PHOR,1070.0,129500000,138565000000.0,0.19,1.0,24605000,26327350000.0,0.4,26706594.2,1253,0.0164,0.0023,0.9339,0.01,0.1772,RUB,3
IMOEX,2014-01-31,PIKK,PIKK,PIKK,67.0,660497344,44253322048.0,0.42,1.0,277408884,18586395260.16,0.28,73982995.8,1577,0.0194,0.0023,0.9843,0.01,0.1407,RUB,3
IMOEX,2014-01-31,POLY,POLY,POLY,333.85,389472865,130025515980.25,0.5,1.0,194736433,65012757990.13,0.99,18986264.21,1126,0.0337,0.0035,0.8774,-0.02,0.0372,RUB,3
IMOEX,2014-01-31,ROSN,ROSN,ROSN,245.0,10598177817,2596553565165.0,0.12,1.0,1271781338,311586427819.8,4.74,1265053622.2,14579,0.0107,0.0009,1.1284,-0.01,0.6045,RUB,3
IMOEX,2014-01-31,RSTI,RSTI,RSTI,0.729,161078853310,117426484062.99,0.14,1.0,22551039463,16439707768.82,0.25,554258821.0,8718,0.0256,0.0014,0.6685,-0.01,0.0374,RUB,3
IMOEX,2014-01-31,RTKM,RTKM,RTKM,110.57,2669204301,295133919561.57,0.31,1.0,827453333,91491515064.09,1.39,302400108.3,7198,0.0122,-0.0005,0.748,-0.01,0.2042,RUB,3
IMOEX,2014-01-31,RTKMP,RTKMP,RTKMP,71.9,242831469,17459582621.1,0.7,1.0,169982028,12221707834.77,0.19,41861066.0,863,0.0119,-0.001,0.5805,0.0,0.1308,RUB,3
IMOEX,2014-01-31,RUALR,RUALR,RUALR,119.0,2000000000,238000000000.0,0.08,1.0,160000000,19040000000.0,0.29,5881936.8,854,0.0329,0.0071,1.5968,0.0,0.1292,RUB,3
IMOEX,2014-01-31,SBER,SBER,SBER,94.7,21586948000,2044283975600.0,0.48,0.8711671,9026802666,854838212447.96,13.01,9826064290.3,55951,0.01,-0.0014,1.1711,-0.18,0.7516,RUB,3
IMOEX,2014-01-31,SBERP,SBERP,SBERP,75.09,1000000000,75090000000.0,1.0,0.8711671,871167100,65415937539.0,1.0,915580875.0,12880,0.0094,-0.0018,0.8011,-0.01,0.3952,RUB,3
IMOEX,2014-01-31,SNGS,SNGS,SNGS,26.945,35725994705,962636927326.23,0.25,0.9083526,8112950044,218603438948.2,3.33,1406951668.8,18940,0.0118,-0.0002,1.1491,-0.13,0.5147,RUB,3
IMOEX,2014-01-31,SNGSP,SNGSP,SNGSP,25.35,7701998235,195245655257.25,0.73,0.9083526,5107174989,129466885971.89,1.97,1420880485.7,20332,0.0124,0.0018,1.0434,-0.04,0.3883,RUB,3
IMOEX,2014-01-31,SVAV,SVAV,SVAV,705.6,34270159,24181024190.4,0.34,1.0,11651854,8221548224.74,0.13,8869202.0,280,0.0169,-0.0004,1.2902,0.0,0.3173,RUB,3
IMOEX,2014-01-31,TATN,TATN,TATN,195.49,2178690700,425912244943.0,0.32,1.0,697181024,136291918381.76,2.07,403040476.7,8977,0.0134,-0.0006,1.236,-0.04,0.4631,RUB,3
IMOEX,2014-01-31,TATNP,TATNP,TATNP,122.5,147508500,18069791250.0,1.0,1.0,147508500,18069791250.0,0.27,69316156.6,1147,0.0138,0.0014,1.01,0.0,0.2913,RUB,3
IMOEX,2014-01-31,TRMK,TRMK,TRMK,94.76,937586094,88845658267.44,0.28,1.0,262524106,24876784314.88,0.38,12378891.0,1070,0.017,0.0016,0.9577,-0.01,0.1742,RUB,3
IMOEX,2014-01-31,TRNFP,TRNFP,TRNFP,80182.0,1554875,124672987250.0,1.0,1.0,1554875,124672987250.0,1.9,1059174154.0,5732,0.0089,-0.0003,0.4316,-0.01,0.1295,RUB,3
IMOEX,2014-01-31,URKA,URKA,URKA,171.06,2936015891,502234878314.46,0.42,1.0,1233126674,210938648892.07,3.21,779078093.8,12180,0.0163,0.0004,1.1368,0.0,0.2652,RUB,3
IMOEX,2014-01-31,VSMO,VSMO,VSMO,7810.0,11529538,90045691780.0,0.29,1.0,3343566,26113250616.2,0.4,7683035.5,447,0.0203,0.001,0.0713,-0.01,0.0007,RUB,3
IMOEX,2014-01-31,VTBR,VTBR,VTBR,0.0454,12960541337338,588926998368.64,0.39,1.0,5054611121562,229681529363.77,3.49,1469318210.7,27383,0.009,0.0003,0.758,-0.03,0.3878,RUB,3
