indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-29,AFKS,AFKS,AFKS,1.76,3
IMOEX,2013-10-29,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-10-29,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-10-29,BANE,BANE,BANE,0.62,3
IMOEX,2013-10-29,BANEP,BANEP,BANEP,0.81,3
IMOEX,2013-10-29,CHMF,CHMF,CHMF,0.7,3
IMOEX,2013-10-29,DIXY,DIXY,DIXY,0.24,3
IMOEX,2013-10-29,EONR,EONR,EONR,0.4,3
IMOEX,2013-10-29,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-29,GAZP,GAZP,GAZP,15.58,3
IMOEX,2013-10-29,GMKN,GMKN,GMKN,3.36,3
IMOEX,2013-10-29,HYDR,HYDR,HYDR,0.84,3
IMOEX,2013-10-29,IRAO,IRAO,IRAO,0.25,3
IMOEX,2013-10-29,LKOH,LKOH,LKOH,13.86,3
IMOEX,2013-10-29,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-10-29,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-29,MFON,MFON,MFON,1.57,3
IMOEX,2013-10-29,MGNT,MGNT,MGNT,5.96,3
IMOEX,2013-10-29,MOEX,MOEX,MOEX,0.53,3
IMOEX,2013-10-29,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-29,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-29,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-29,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-29,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-29,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-29,MTSS,MTSS,MTSS,4.86,3
IMOEX,2013-10-29,MVID,MVID,MVID,0.19,3
IMOEX,2013-10-29,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-10-29,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-29,NVTK,NVTK,NVTK,4.79,3
IMOEX,2013-10-29,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-10-29,PHST,PHST,PHST,0.25,3
IMOEX,2013-10-29,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-29,POLY,POLY,POLY,0.87,3
IMOEX,2013-10-29,ROSN,ROSN,ROSN,4.53,3
IMOEX,2013-10-29,RTKM,RTKM,RTKM,1.95,3
IMOEX,2013-10-29,RTKMP,RTKMP,RTKMP,0.21,3
IMOEX,2013-10-29,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-10-29,SBER,SBER,SBER,14.45,3
IMOEX,2013-10-29,SBERP,SBERP,SBERP,1.12,3
IMOEX,2013-10-29,SNGS,SNGS,SNGS,3.43,3
IMOEX,2013-10-29,SNGSP,SNGSP,SNGSP,1.82,3
IMOEX,2013-10-29,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-10-29,TATN,TATN,TATN,2.13,3
IMOEX,2013-10-29,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-29,TRMK,TRMK,TRMK,0.33,3
IMOEX,2013-10-29,TRNFP,TRNFP,TRNFP,1.78,3
IMOEX,2013-10-29,URKA,URKA,URKA,3.04,3
IMOEX,2013-10-29,VSMO,VSMO,VSMO,0.27,3
IMOEX,2013-10-29,VTBR,VTBR,VTBR,3.08,3
