indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-19,AFKS,AFKS,AFKS,1.61,3
IMOEX,2013-09-19,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-19,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-09-19,BANE,BANE,BANE,0.62,3
IMOEX,2013-09-19,BANEP,BANEP,BANEP,0.68,3
IMOEX,2013-09-19,CHMF,CHMF,CHMF,0.77,3
IMOEX,2013-09-19,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-09-19,EONR,EONR,EONR,0.42,3
IMOEX,2013-09-19,FEES,FEES,FEES,0.4,3
IMOEX,2013-09-19,GAZP,GAZP,GAZP,15.59,3
IMOEX,2013-09-19,GMKN,GMKN,GMKN,3.29,3
IMOEX,2013-09-19,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-09-19,IRAO,IRAO,IRAO,0.31,3
IMOEX,2013-09-19,LKOH,LKOH,LKOH,13.65,3
IMOEX,2013-09-19,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-09-19,MAGN,MAGN,MAGN,0.19,3
IMOEX,2013-09-19,MFON,MFON,MFON,1.57,3
IMOEX,2013-09-19,MGNT,MGNT,MGNT,5.81,3
IMOEX,2013-09-19,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-09-19,MRKH,MRKH,MRKH,0.25,3
IMOEX,2013-09-19,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-09-19,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-09-19,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-09-19,MTLR,MTLR,MTLR,0.24,3
IMOEX,2013-09-19,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-09-19,MTSS,MTSS,MTSS,4.55,3
IMOEX,2013-09-19,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-19,NLMK,NLMK,NLMK,0.68,3
IMOEX,2013-09-19,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-09-19,NVTK,NVTK,NVTK,4.53,3
IMOEX,2013-09-19,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-09-19,PHST,PHST,PHST,0.24,3
IMOEX,2013-09-19,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-09-19,POLY,POLY,POLY,1.04,3
IMOEX,2013-09-19,ROSN,ROSN,ROSN,4.84,3
IMOEX,2013-09-19,RTKM,RTKM,RTKM,1.77,3
IMOEX,2013-09-19,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-09-19,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-09-19,SBER,SBER,SBER,14.66,3
IMOEX,2013-09-19,SBERP,SBERP,SBERP,1.08,3
IMOEX,2013-09-19,SNGS,SNGS,SNGS,3.44,3
IMOEX,2013-09-19,SNGSP,SNGSP,SNGSP,1.81,3
IMOEX,2013-09-19,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-19,TATN,TATN,TATN,2.23,3
IMOEX,2013-09-19,TATNP,TATNP,TATNP,0.23,3
IMOEX,2013-09-19,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-09-19,TRNFP,TRNFP,TRNFP,1.85,3
IMOEX,2013-09-19,URKA,URKA,URKA,3.18,3
IMOEX,2013-09-19,VSMO,VSMO,VSMO,0.29,3
IMOEX,2013-09-19,VTBR,VTBR,VTBR,3.17,3
