indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-22,AFKS,AFKS,AFKS,1.93,3
IMOEX,2013-11-22,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-22,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-11-22,BANE,BANE,BANE,0.62,3
IMOEX,2013-11-22,BANEP,BANEP,BANEP,0.74,3
IMOEX,2013-11-22,CHMF,CHMF,CHMF,0.76,3
IMOEX,2013-11-22,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-22,EONR,EONR,EONR,0.39,3
IMOEX,2013-11-22,FEES,FEES,FEES,0.31,3
IMOEX,2013-11-22,GAZP,GAZP,GAZP,15.57,3
IMOEX,2013-11-22,GMKN,GMKN,GMKN,3.28,3
IMOEX,2013-11-22,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-11-22,IRAO,IRAO,IRAO,0.21,3
IMOEX,2013-11-22,LKOH,LKOH,LKOH,13.82,3
IMOEX,2013-11-22,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-11-22,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-22,MFON,MFON,MFON,1.43,3
IMOEX,2013-11-22,MGNT,MGNT,MGNT,6.16,3
IMOEX,2013-11-22,MOEX,MOEX,MOEX,0.57,3
IMOEX,2013-11-22,MRKH,MRKH,MRKH,0.18,3
IMOEX,2013-11-22,MSNG,MSNG,MSNG,0.07,3
IMOEX,2013-11-22,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-22,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-22,MTLR,MTLR,MTLR,0.14,3
IMOEX,2013-11-22,MTLRP,MTLRP,MTLRP,0.07,3
IMOEX,2013-11-22,MTSS,MTSS,MTSS,4.56,3
IMOEX,2013-11-22,MVID,MVID,MVID,0.19,3
IMOEX,2013-11-22,NLMK,NLMK,NLMK,0.63,3
IMOEX,2013-11-22,NMTP,NMTP,NMTP,0.21,3
IMOEX,2013-11-22,NVTK,NVTK,NVTK,4.67,3
IMOEX,2013-11-22,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-11-22,PHST,PHST,PHST,0.22,3
IMOEX,2013-11-22,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-11-22,POLY,POLY,POLY,0.77,3
IMOEX,2013-11-22,ROSN,ROSN,ROSN,4.44,3
IMOEX,2013-11-22,RTKM,RTKM,RTKM,1.87,3
IMOEX,2013-11-22,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-11-22,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-11-22,SBER,SBER,SBER,14.89,3
IMOEX,2013-11-22,SBERP,SBERP,SBERP,1.17,3
IMOEX,2013-11-22,SNGS,SNGS,SNGS,3.45,3
IMOEX,2013-11-22,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-11-22,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-11-22,TATN,TATN,TATN,2.11,3
IMOEX,2013-11-22,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-22,TRMK,TRMK,TRMK,0.35,3
IMOEX,2013-11-22,TRNFP,TRNFP,TRNFP,1.84,3
IMOEX,2013-11-22,URKA,URKA,URKA,2.95,3
IMOEX,2013-11-22,VSMO,VSMO,VSMO,0.36,3
IMOEX,2013-11-22,VTBR,VTBR,VTBR,3.33,3
