indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-30,AFKS,AFKS,AFKS,2.29,3
IMOEX,2013-12-30,AFLT,AFLT,AFLT,0.44,3
IMOEX,2013-12-30,ALRS,ALRS,ALRS,0.89,3
IMOEX,2013-12-30,BANE,BANE,BANE,0.67,3
IMOEX,2013-12-30,BANEP,BANEP,BANEP,0.81,3
IMOEX,2013-12-30,BSPB,BSPB,BSPB,0.11,3
IMOEX,2013-12-30,CHMF,CHMF,CHMF,0.83,3
IMOEX,2013-12-30,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-30,EONR,EONR,EONR,0.39,3
IMOEX,2013-12-30,FEES,FEES,FEES,0.35,3
IMOEX,2013-12-30,GAZP,GAZP,GAZP,14.28,3
IMOEX,2013-12-30,GMKN,GMKN,GMKN,3.77,3
IMOEX,2013-12-30,HYDR,HYDR,HYDR,0.9,3
IMOEX,2013-12-30,IRAO,IRAO,IRAO,0.28,3
IMOEX,2013-12-30,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2013-12-30,LKOH,LKOH,LKOH,13.22,3
IMOEX,2013-12-30,LSRG,LSRG,LSRG,0.31,3
IMOEX,2013-12-30,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-30,MFON,MFON,MFON,1.52,3
IMOEX,2013-12-30,MGNT,MGNT,MGNT,6.31,3
IMOEX,2013-12-30,MOEX,MOEX,MOEX,0.84,3
IMOEX,2013-12-30,MRKH,MRKH,MRKH,0.26,3
IMOEX,2013-12-30,MSRS,MSRS,MSRS,0.12,3
IMOEX,2013-12-30,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-12-30,MTLR,MTLR,MTLR,0.14,3
IMOEX,2013-12-30,MTLRP,MTLRP,MTLRP,0.04,3
IMOEX,2013-12-30,MTSS,MTSS,MTSS,4.89,3
IMOEX,2013-12-30,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-30,NLMK,NLMK,NLMK,0.68,3
IMOEX,2013-12-30,NMTP,NMTP,NMTP,0.12,3
IMOEX,2013-12-30,NVTK,NVTK,NVTK,4.81,3
IMOEX,2013-12-30,PHOR,PHOR,PHOR,0.34,3
IMOEX,2013-12-30,PIKK,PIKK,PIKK,0.29,3
IMOEX,2013-12-30,POLY,POLY,POLY,0.89,3
IMOEX,2013-12-30,ROSN,ROSN,ROSN,4.71,3
IMOEX,2013-12-30,RTKM,RTKM,RTKM,1.35,3
IMOEX,2013-12-30,RTKMP,RTKMP,RTKMP,0.19,3
IMOEX,2013-12-30,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-12-30,SBER,SBER,SBER,13.44,3
IMOEX,2013-12-30,SBERP,SBERP,SBERP,1.03,3
IMOEX,2013-12-30,SNGS,SNGS,SNGS,3.39,3
IMOEX,2013-12-30,SNGSP,SNGSP,SNGSP,1.95,3
IMOEX,2013-12-30,SVAV,SVAV,SVAV,0.15,3
IMOEX,2013-12-30,TATN,TATN,TATN,2.14,3
IMOEX,2013-12-30,TATNP,TATNP,TATNP,0.26,3
IMOEX,2013-12-30,TRMK,TRMK,TRMK,0.36,3
IMOEX,2013-12-30,TRNFP,TRNFP,TRNFP,1.97,3
IMOEX,2013-12-30,URKA,URKA,URKA,3.12,3
IMOEX,2013-12-30,VSMO,VSMO,VSMO,0.37,3
IMOEX,2013-12-30,VTBR,VTBR,VTBR,3.69,3
