indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-18,AFKS,AFKS,AFKS,1.72,3
IMOEX,2013-10-18,AFLT,AFLT,AFLT,0.27,3
IMOEX,2013-10-18,ALRS,ALRS,ALRS,0.32,3
IMOEX,2013-10-18,BANE,BANE,BANE,0.6,3
IMOEX,2013-10-18,BANEP,BANEP,BANEP,0.74,3
IMOEX,2013-10-18,CHMF,CHMF,CHMF,0.72,3
IMOEX,2013-10-18,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-10-18,EONR,EONR,EONR,0.41,3
IMOEX,2013-10-18,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-18,GAZP,GAZP,GAZP,16.04,3
IMOEX,2013-10-18,GMKN,GMKN,GMKN,3.2,3
IMOEX,2013-10-18,HYDR,HYDR,HYDR,0.84,3
IMOEX,2013-10-18,IRAO,IRAO,IRAO,0.27,3
IMOEX,2013-10-18,LKOH,LKOH,LKOH,13.8,3
IMOEX,2013-10-18,LSRG,LSRG,LSRG,0.3,3
IMOEX,2013-10-18,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-18,MFON,MFON,MFON,1.53,3
IMOEX,2013-10-18,MGNT,MGNT,MGNT,5.74,3
IMOEX,2013-10-18,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-18,MRKH,MRKH,MRKH,0.2,3
IMOEX,2013-10-18,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-18,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-18,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-18,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-10-18,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-18,MTSS,MTSS,MTSS,4.9,3
IMOEX,2013-10-18,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-18,NLMK,NLMK,NLMK,0.66,3
IMOEX,2013-10-18,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-18,NVTK,NVTK,NVTK,4.63,3
IMOEX,2013-10-18,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-10-18,PHST,PHST,PHST,0.27,3
IMOEX,2013-10-18,PIKK,PIKK,PIKK,0.24,3
IMOEX,2013-10-18,POLY,POLY,POLY,0.83,3
IMOEX,2013-10-18,ROSN,ROSN,ROSN,4.61,3
IMOEX,2013-10-18,RTKM,RTKM,RTKM,1.78,3
IMOEX,2013-10-18,RTKMP,RTKMP,RTKMP,0.21,3
IMOEX,2013-10-18,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-10-18,SBER,SBER,SBER,14.61,3
IMOEX,2013-10-18,SBERP,SBERP,SBERP,1.09,3
IMOEX,2013-10-18,SNGS,SNGS,SNGS,3.53,3
IMOEX,2013-10-18,SNGSP,SNGSP,SNGSP,1.87,3
IMOEX,2013-10-18,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-10-18,TATN,TATN,TATN,2.16,3
IMOEX,2013-10-18,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-18,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-10-18,TRNFP,TRNFP,TRNFP,1.87,3
IMOEX,2013-10-18,URKA,URKA,URKA,2.98,3
IMOEX,2013-10-18,VSMO,VSMO,VSMO,0.27,3
IMOEX,2013-10-18,VTBR,VTBR,VTBR,3.04,3
