indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-25,AFKS,AFKS,AFKS,2.31,3
IMOEX,2013-12-25,AFLT,AFLT,AFLT,0.45,3
IMOEX,2013-12-25,ALRS,ALRS,ALRS,0.86,3
IMOEX,2013-12-25,BANE,BANE,BANE,0.66,3
IMOEX,2013-12-25,BANEP,BANEP,BANEP,0.81,3
IMOEX,2013-12-25,BSPB,BSPB,BSPB,0.11,3
IMOEX,2013-12-25,CHMF,CHMF,CHMF,0.81,3
IMOEX,2013-12-25,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-25,EONR,EONR,EONR,0.39,3
IMOEX,2013-12-25,FEES,FEES,FEES,0.35,3
IMOEX,2013-12-25,GAZP,GAZP,GAZP,14.51,3
IMOEX,2013-12-25,GMKN,GMKN,GMKN,3.78,3
IMOEX,2013-12-25,HYDR,HYDR,HYDR,0.93,3
IMOEX,2013-12-25,IRAO,IRAO,IRAO,0.27,3
IMOEX,2013-12-25,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2013-12-25,LKOH,LKOH,LKOH,13.03,3
IMOEX,2013-12-25,LSRG,LSRG,LSRG,0.3,3
IMOEX,2013-12-25,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-25,MFON,MFON,MFON,1.52,3
IMOEX,2013-12-25,MGNT,MGNT,MGNT,6.28,3
IMOEX,2013-12-25,MOEX,MOEX,MOEX,0.83,3
IMOEX,2013-12-25,MRKH,MRKH,MRKH,0.26,3
IMOEX,2013-12-25,MSRS,MSRS,MSRS,0.12,3
IMOEX,2013-12-25,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-12-25,MTLR,MTLR,MTLR,0.15,3
IMOEX,2013-12-25,MTLRP,MTLRP,MTLRP,0.05,3
IMOEX,2013-12-25,MTSS,MTSS,MTSS,4.86,3
IMOEX,2013-12-25,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-25,NLMK,NLMK,NLMK,0.68,3
IMOEX,2013-12-25,NMTP,NMTP,NMTP,0.12,3
IMOEX,2013-12-25,NVTK,NVTK,NVTK,4.86,3
IMOEX,2013-12-25,PHOR,PHOR,PHOR,0.35,3
IMOEX,2013-12-25,PIKK,PIKK,PIKK,0.29,3
IMOEX,2013-12-25,POLY,POLY,POLY,0.79,3
IMOEX,2013-12-25,ROSN,ROSN,ROSN,4.66,3
IMOEX,2013-12-25,RTKM,RTKM,RTKM,1.37,3
IMOEX,2013-12-25,RTKMP,RTKMP,RTKMP,0.18,3
IMOEX,2013-12-25,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-12-25,SBER,SBER,SBER,13.52,3
IMOEX,2013-12-25,SBERP,SBERP,SBERP,1.03,3
IMOEX,2013-12-25,SNGS,SNGS,SNGS,3.37,3
IMOEX,2013-12-25,SNGSP,SNGSP,SNGSP,1.93,3
IMOEX,2013-12-25,SVAV,SVAV,SVAV,0.14,3
IMOEX,2013-12-25,TATN,TATN,TATN,2.16,3
IMOEX,2013-12-25,TATNP,TATNP,TATNP,0.26,3
IMOEX,2013-12-25,TRMK,TRMK,TRMK,0.36,3
IMOEX,2013-12-25,TRNFP,TRNFP,TRNFP,1.99,3
IMOEX,2013-12-25,URKA,URKA,URKA,3.12,3
IMOEX,2013-12-25,VSMO,VSMO,VSMO,0.39,3
IMOEX,2013-12-25,VTBR,VTBR,VTBR,3.66,3
