indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-10,AFKS,AFKS,AFKS,2.0,3
IMOEX,2013-12-10,AFLT,AFLT,AFLT,0.38,3
IMOEX,2013-12-10,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-12-10,BANE,BANE,BANE,0.61,3
IMOEX,2013-12-10,BANEP,BANEP,BANEP,0.76,3
IMOEX,2013-12-10,CHMF,CHMF,CHMF,0.77,3
IMOEX,2013-12-10,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-10,EONR,EONR,EONR,0.39,3
IMOEX,2013-12-10,FEES,FEES,FEES,0.32,3
IMOEX,2013-12-10,GAZP,GAZP,GAZP,14.71,3
IMOEX,2013-12-10,GMKN,GMKN,GMKN,3.5,3
IMOEX,2013-12-10,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-12-10,IRAO,IRAO,IRAO,0.24,3
IMOEX,2013-12-10,LKOH,LKOH,LKOH,13.62,3
IMOEX,2013-12-10,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-12-10,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-10,MFON,MFON,MFON,1.44,3
IMOEX,2013-12-10,MGNT,MGNT,MGNT,6.48,3
IMOEX,2013-12-10,MOEX,MOEX,MOEX,0.55,3
IMOEX,2013-12-10,MRKH,MRKH,MRKH,0.18,3
IMOEX,2013-12-10,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-12-10,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-12-10,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-12-10,MTLR,MTLR,MTLR,0.13,3
IMOEX,2013-12-10,MTLRP,MTLRP,MTLRP,0.06,3
IMOEX,2013-12-10,MTSS,MTSS,MTSS,4.72,3
IMOEX,2013-12-10,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-10,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-12-10,NMTP,NMTP,NMTP,0.2,3
IMOEX,2013-12-10,NVTK,NVTK,NVTK,4.9,3
IMOEX,2013-12-10,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-12-10,PHST,PHST,PHST,0.22,3
IMOEX,2013-12-10,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-12-10,POLY,POLY,POLY,0.79,3
IMOEX,2013-12-10,ROSN,ROSN,ROSN,4.34,3
IMOEX,2013-12-10,RTKM,RTKM,RTKM,1.9,3
IMOEX,2013-12-10,RTKMP,RTKMP,RTKMP,0.23,3
IMOEX,2013-12-10,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-12-10,SBER,SBER,SBER,14.58,3
IMOEX,2013-12-10,SBERP,SBERP,SBERP,1.14,3
IMOEX,2013-12-10,SNGS,SNGS,SNGS,3.42,3
IMOEX,2013-12-10,SNGSP,SNGSP,SNGSP,1.91,3
IMOEX,2013-12-10,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-12-10,TATN,TATN,TATN,2.07,3
IMOEX,2013-12-10,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-12-10,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-12-10,TRNFP,TRNFP,TRNFP,1.94,3
IMOEX,2013-12-10,URKA,URKA,URKA,3.01,3
IMOEX,2013-12-10,VSMO,VSMO,VSMO,0.37,3
IMOEX,2013-12-10,VTBR,VTBR,VTBR,3.42,3
