indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-30,AFKS,AFKS,AFKS,41.111,9650000000,396721150000.0,0.36,1.0,3474000000,142819614000.0,2.16,125791771.8,2088,0.0385,0.0025,1.1796,0.05,0.0508,RUB,3
IMOEX,2014-01-30,AFLT,AFLT,AFLT,81.44,1110616299,90448591390.56,0.32,1.0,355397216,28943549244.98,0.44,228455031.0,6470,0.0247,0.007,0.5816,0.0,0.0301,RUB,3
IMOEX,2014-01-30,ALRS,ALRS,ALRS,36.169,7364965630,266383441871.47,0.23,1.0,1693942095,61268191630.44,0.93,136726538.8,3640,0.0175,0.0012,1.0738,0.02,0.2034,RUB,3
IMOEX,2014-01-30,BANE,BANE,BANE,2015.6,188710587,380365059157.2,0.12,1.0,22645270,45643807098.86,0.69,110216455.6,1792,0.0146,0.0017,0.6619,0.01,0.1118,RUB,3
IMOEX,2014-01-30,BANEP,BANEP,BANEP,1467.0,38673878,56734579026.0,1.0,1.0,38673878,56734579026.0,0.86,44238134.6,1622,0.0142,0.0036,0.6382,0.01,0.1101,RUB,3
IMOEX,2014-01-30,BSPB,BSPB,BSPB,39.46,439554000,17344800840.0,0.41,1.0,180217140,7111368344.4,0.11,3634656.2,748,0.0175,-0.0021,1.0643,0.0,0.2003,RUB,3
IMOEX,2014-01-30,CHMF,CHMF,CHMF,288.7,837718660,241849377142.0,0.21,1.0,175920919,50788369199.82,0.77,899378818.0,11792,0.0145,0.0005,1.12,0.01,0.3224,RUB,3
IMOEX,2014-01-30,DIXY,DIXY,DIXY,335.0,124750000,41791250000.0,0.33,1.0,41167500,13791112500.0,0.21,49622086.7,793,0.0161,-0.0038,0.5437,0.0,0.0618,RUB,3
IMOEX,2014-01-30,EONR,EONR,EONR,2.3225,63048706145,146430620021.76,0.18,1.0,11348767106,26357511603.92,0.4,49319613.6,1890,0.0124,-0.0008,0.4331,0.0,0.0662,RUB,3
IMOEX,2014-01-30,FEES,FEES,FEES,0.0858,1267141015996,108682684941.98,0.21,1.0,266099613359,22823363837.82,0.35,255164411.6,9710,0.0188,0.0015,0.6,0.0,0.0554,RUB,3
IMOEX,2014-01-30,GAZP,GAZP,GAZP,147.32,23673512900,3487581920428.0,0.46,0.6422378,6993851428,1030334192351.91,15.58,13282277859.0,60647,0.0126,0.0005,1.1734,-0.06,0.4677,RUB,3
