indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-21,AFKS,AFKS,AFKS,1.94,3
IMOEX,2013-11-21,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-21,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-11-21,BANE,BANE,BANE,0.62,3
IMOEX,2013-11-21,BANEP,BANEP,BANEP,0.72,3
IMOEX,2013-11-21,CHMF,CHMF,CHMF,0.76,3
IMOEX,2013-11-21,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-21,EONR,EONR,EONR,0.39,3
IMOEX,2013-11-21,FEES,FEES,FEES,0.31,3
IMOEX,2013-11-21,GAZP,GAZP,GAZP,15.53,3
IMOEX,2013-11-21,GMKN,GMKN,GMKN,3.29,3
IMOEX,2013-11-21,HYDR,HYDR,HYDR,0.86,3
IMOEX,2013-11-21,IRAO,IRAO,IRAO,0.21,3
IMOEX,2013-11-21,LKOH,LKOH,LKOH,13.79,3
IMOEX,2013-11-21,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-11-21,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-21,MFON,MFON,MFON,1.44,3
IMOEX,2013-11-21,MGNT,MGNT,MGNT,6.16,3
IMOEX,2013-11-21,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-11-21,MRKH,MRKH,MRKH,0.18,3
IMOEX,2013-11-21,MSNG,MSNG,MSNG,0.07,3
IMOEX,2013-11-21,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-21,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-21,MTLR,MTLR,MTLR,0.15,3
IMOEX,2013-11-21,MTLRP,MTLRP,MTLRP,0.07,3
IMOEX,2013-11-21,MTSS,MTSS,MTSS,4.54,3
IMOEX,2013-11-21,MVID,MVID,MVID,0.19,3
IMOEX,2013-11-21,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-11-21,NMTP,NMTP,NMTP,0.22,3
IMOEX,2013-11-21,NVTK,NVTK,NVTK,4.77,3
IMOEX,2013-11-21,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-11-21,PHST,PHST,PHST,0.22,3
IMOEX,2013-11-21,PIKK,PIKK,PIKK,0.24,3
IMOEX,2013-11-21,POLY,POLY,POLY,0.77,3
IMOEX,2013-11-21,ROSN,ROSN,ROSN,4.39,3
IMOEX,2013-11-21,RTKM,RTKM,RTKM,1.86,3
IMOEX,2013-11-21,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-11-21,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-11-21,SBER,SBER,SBER,14.94,3
IMOEX,2013-11-21,SBERP,SBERP,SBERP,1.17,3
IMOEX,2013-11-21,SNGS,SNGS,SNGS,3.44,3
IMOEX,2013-11-21,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-11-21,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-11-21,TATN,TATN,TATN,2.07,3
IMOEX,2013-11-21,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-21,TRMK,TRMK,TRMK,0.35,3
IMOEX,2013-11-21,TRNFP,TRNFP,TRNFP,1.84,3
IMOEX,2013-11-21,URKA,URKA,URKA,2.97,3
IMOEX,2013-11-21,VSMO,VSMO,VSMO,0.37,3
IMOEX,2013-11-21,VTBR,VTBR,VTBR,3.31,3
