indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-23,AFKS,AFKS,AFKS,2.32,3
IMOEX,2013-12-23,AFLT,AFLT,AFLT,0.43,3
IMOEX,2013-12-23,ALRS,ALRS,ALRS,0.85,3
IMOEX,2013-12-23,BANE,BANE,BANE,0.66,3
IMOEX,2013-12-23,BANEP,BANEP,BANEP,0.8,3
IMOEX,2013-12-23,BSPB,BSPB,BSPB,0.11,3
IMOEX,2013-12-23,CHMF,CHMF,CHMF,0.81,3
IMOEX,2013-12-23,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-23,EONR,EONR,EONR,0.39,3
IMOEX,2013-12-23,FEES,FEES,FEES,0.36,3
IMOEX,2013-12-23,GAZP,GAZP,GAZP,14.54,3
IMOEX,2013-12-23,GMKN,GMKN,GMKN,3.74,3
IMOEX,2013-12-23,HYDR,HYDR,HYDR,0.93,3
IMOEX,2013-12-23,IRAO,IRAO,IRAO,0.28,3
IMOEX,2013-12-23,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2013-12-23,LKOH,LKOH,LKOH,13.1,3
IMOEX,2013-12-23,LSRG,LSRG,LSRG,0.31,3
IMOEX,2013-12-23,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-23,MFON,MFON,MFON,1.49,3
IMOEX,2013-12-23,MGNT,MGNT,MGNT,6.23,3
IMOEX,2013-12-23,MOEX,MOEX,MOEX,0.84,3
IMOEX,2013-12-23,MRKH,MRKH,MRKH,0.27,3
IMOEX,2013-12-23,MSRS,MSRS,MSRS,0.12,3
IMOEX,2013-12-23,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-12-23,MTLR,MTLR,MTLR,0.15,3
IMOEX,2013-12-23,MTLRP,MTLRP,MTLRP,0.05,3
IMOEX,2013-12-23,MTSS,MTSS,MTSS,4.9,3
IMOEX,2013-12-23,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-23,NLMK,NLMK,NLMK,0.67,3
IMOEX,2013-12-23,NMTP,NMTP,NMTP,0.12,3
IMOEX,2013-12-23,NVTK,NVTK,NVTK,4.86,3
IMOEX,2013-12-23,PHOR,PHOR,PHOR,0.36,3
IMOEX,2013-12-23,PIKK,PIKK,PIKK,0.29,3
IMOEX,2013-12-23,POLY,POLY,POLY,0.77,3
IMOEX,2013-12-23,ROSN,ROSN,ROSN,4.63,3
IMOEX,2013-12-23,RTKM,RTKM,RTKM,1.36,3
IMOEX,2013-12-23,RTKMP,RTKMP,RTKMP,0.18,3
IMOEX,2013-12-23,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-12-23,SBER,SBER,SBER,13.58,3
IMOEX,2013-12-23,SBERP,SBERP,SBERP,1.04,3
IMOEX,2013-12-23,SNGS,SNGS,SNGS,3.37,3
IMOEX,2013-12-23,SNGSP,SNGSP,SNGSP,1.95,3
IMOEX,2013-12-23,SVAV,SVAV,SVAV,0.15,3
IMOEX,2013-12-23,TATN,TATN,TATN,2.16,3
IMOEX,2013-12-23,TATNP,TATNP,TATNP,0.26,3
IMOEX,2013-12-23,TRMK,TRMK,TRMK,0.36,3
IMOEX,2013-12-23,TRNFP,TRNFP,TRNFP,1.96,3
IMOEX,2013-12-23,URKA,URKA,URKA,3.13,3
IMOEX,2013-12-23,VSMO,VSMO,VSMO,0.38,3
IMOEX,2013-12-23,VTBR,VTBR,VTBR,3.63,3
