indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-03,AFKS,AFKS,AFKS,1.77,3
IMOEX,2013-10-03,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-10-03,ALRS,ALRS,ALRS,0.38,3
IMOEX,2013-10-03,BANE,BANE,BANE,0.62,3
IMOEX,2013-10-03,BANEP,BANEP,BANEP,0.72,3
IMOEX,2013-10-03,CHMF,CHMF,CHMF,0.71,3
IMOEX,2013-10-03,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-10-03,EONR,EONR,EONR,0.41,3
IMOEX,2013-10-03,FEES,FEES,FEES,0.39,3
IMOEX,2013-10-03,GAZP,GAZP,GAZP,15.29,3
IMOEX,2013-10-03,GMKN,GMKN,GMKN,3.3,3
IMOEX,2013-10-03,HYDR,HYDR,HYDR,0.85,3
IMOEX,2013-10-03,IRAO,IRAO,IRAO,0.3,3
IMOEX,2013-10-03,LKOH,LKOH,LKOH,13.95,3
IMOEX,2013-10-03,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-10-03,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-03,MFON,MFON,MFON,1.6,3
IMOEX,2013-10-03,MGNT,MGNT,MGNT,5.88,3
IMOEX,2013-10-03,MOEX,MOEX,MOEX,0.57,3
IMOEX,2013-10-03,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-10-03,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-10-03,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-10-03,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-10-03,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-03,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-10-03,MTSS,MTSS,MTSS,4.8,3
IMOEX,2013-10-03,MVID,MVID,MVID,0.19,3
IMOEX,2013-10-03,NLMK,NLMK,NLMK,0.63,3
IMOEX,2013-10-03,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-03,NVTK,NVTK,NVTK,4.51,3
IMOEX,2013-10-03,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-10-03,PHST,PHST,PHST,0.26,3
IMOEX,2013-10-03,PIKK,PIKK,PIKK,0.26,3
IMOEX,2013-10-03,POLY,POLY,POLY,0.92,3
IMOEX,2013-10-03,ROSN,ROSN,ROSN,4.84,3
IMOEX,2013-10-03,RTKM,RTKM,RTKM,1.82,3
IMOEX,2013-10-03,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-10-03,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-10-03,SBER,SBER,SBER,14.37,3
IMOEX,2013-10-03,SBERP,SBERP,SBERP,1.07,3
IMOEX,2013-10-03,SNGS,SNGS,SNGS,3.54,3
IMOEX,2013-10-03,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-10-03,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-03,TATN,TATN,TATN,2.13,3
IMOEX,2013-10-03,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-03,TRMK,TRMK,TRMK,0.33,3
IMOEX,2013-10-03,TRNFP,TRNFP,TRNFP,1.9,3
IMOEX,2013-10-03,URKA,URKA,URKA,3.06,3
IMOEX,2013-10-03,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-03,VTBR,VTBR,VTBR,3.11,3
