indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2014-01-13,AFKS,AFKS,AFKS,2.37,3
IMOEX,2014-01-13,AFLT,AFLT,AFLT,0.47,3
IMOEX,2014-01-13,ALRS,ALRS,ALRS,0.85,3
IMOEX,2014-01-13,BANE,BANE,BANE,0.68,3
IMOEX,2014-01-13,BANEP,BANEP,BANEP,0.82,3
IMOEX,2014-01-13,BSPB,BSPB,BSPB,0.11,3
IMOEX,2014-01-13,CHMF,CHMF,CHMF,0.82,3
IMOEX,2014-01-13,DIXY,DIXY,DIXY,0.25,3
IMOEX,2014-01-13,EONR,EONR,EONR,0.42,3
IMOEX,2014-01-13,FEES,FEES,FEES,0.36,3
IMOEX,2014-01-13,GAZP,GAZP,GAZP,14.57,3
IMOEX,2014-01-13,GMKN,GMKN,GMKN,3.89,3
IMOEX,2014-01-13,HYDR,HYDR,HYDR,0.93,3
IMOEX,2014-01-13,IRAO,IRAO,IRAO,0.27,3
IMOEX,2014-01-13,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2014-01-13,LKOH,LKOH,LKOH,13.2,3
IMOEX,2014-01-13,LSRG,LSRG,LSRG,0.31,3
IMOEX,2014-01-13,MAGN,MAGN,MAGN,0.17,3
IMOEX,2014-01-13,MFON,MFON,MFON,1.45,3
IMOEX,2014-01-13,MGNT,MGNT,MGNT,5.74,3
IMOEX,2014-01-13,MOEX,MOEX,MOEX,0.86,3
IMOEX,2014-01-13,MSRS,MSRS,MSRS,0.12,3
IMOEX,2014-01-13,MSTT,MSTT,MSTT,0.19,3
IMOEX,2014-01-13,MTLR,MTLR,MTLR,0.14,3
IMOEX,2014-01-13,MTLRP,MTLRP,MTLRP,0.04,3
IMOEX,2014-01-13,MTSS,MTSS,MTSS,4.81,3
IMOEX,2014-01-13,MVID,MVID,MVID,0.21,3
IMOEX,2014-01-13,NLMK,NLMK,NLMK,0.69,3
IMOEX,2014-01-13,NMTP,NMTP,NMTP,0.12,3
IMOEX,2014-01-13,NVTK,NVTK,NVTK,4.87,3
IMOEX,2014-01-13,PHOR,PHOR,PHOR,0.34,3
IMOEX,2014-01-13,PIKK,PIKK,PIKK,0.29,3
IMOEX,2014-01-13,POLY,POLY,POLY,0.86,3
IMOEX,2014-01-13,ROSN,ROSN,ROSN,4.59,3
IMOEX,2014-01-13,RSTI,RSTI,RSTI,0.26,3
IMOEX,2014-01-13,RTKM,RTKM,RTKM,1.39,3
IMOEX,2014-01-13,RTKMP,RTKMP,RTKMP,0.19,3
IMOEX,2014-01-13,RUALR,RUALR,RUALR,0.24,3
IMOEX,2014-01-13,SBER,SBER,SBER,13.55,3
IMOEX,2014-01-13,SBERP,SBERP,SBERP,1.04,3
IMOEX,2014-01-13,SNGS,SNGS,SNGS,3.4,3
IMOEX,2014-01-13,SNGSP,SNGSP,SNGSP,1.98,3
IMOEX,2014-01-13,SVAV,SVAV,SVAV,0.14,3
IMOEX,2014-01-13,TATN,TATN,TATN,2.1,3
IMOEX,2014-01-13,TATNP,TATNP,TATNP,0.28,3
IMOEX,2014-01-13,TRMK,TRMK,TRMK,0.37,3
IMOEX,2014-01-13,TRNFP,TRNFP,TRNFP,1.95,3
IMOEX,2014-01-13,URKA,URKA,URKA,3.12,3
IMOEX,2014-01-13,VSMO,VSMO,VSMO,0.38,3
IMOEX,2014-01-13,VTBR,VTBR,VTBR,3.7,3
