indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-17,AFKS,AFKS,AFKS,1.73,3
IMOEX,2013-10-17,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-17,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-10-17,BANE,BANE,BANE,0.61,3
IMOEX,2013-10-17,BANEP,BANEP,BANEP,0.74,3
IMOEX,2013-10-17,CHMF,CHMF,CHMF,0.73,3
IMOEX,2013-10-17,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-10-17,EONR,EONR,EONR,0.41,3
IMOEX,2013-10-17,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-17,GAZP,GAZP,GAZP,16.04,3
IMOEX,2013-10-17,GMKN,GMKN,GMKN,3.23,3
IMOEX,2013-10-17,HYDR,HYDR,HYDR,0.83,3
IMOEX,2013-10-17,IRAO,IRAO,IRAO,0.28,3
IMOEX,2013-10-17,LKOH,LKOH,LKOH,13.79,3
IMOEX,2013-10-17,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-10-17,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-17,MFON,MFON,MFON,1.53,3
IMOEX,2013-10-17,MGNT,MGNT,MGNT,5.78,3
IMOEX,2013-10-17,MOEX,MOEX,MOEX,0.57,3
IMOEX,2013-10-17,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-17,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-17,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-17,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-17,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-10-17,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-17,MTSS,MTSS,MTSS,4.89,3
IMOEX,2013-10-17,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-17,NLMK,NLMK,NLMK,0.66,3
IMOEX,2013-10-17,NMTP,NMTP,NMTP,0.23,3
IMOEX,2013-10-17,NVTK,NVTK,NVTK,4.57,3
IMOEX,2013-10-17,PHOR,PHOR,PHOR,0.34,3
IMOEX,2013-10-17,PHST,PHST,PHST,0.27,3
IMOEX,2013-10-17,PIKK,PIKK,PIKK,0.24,3
IMOEX,2013-10-17,POLY,POLY,POLY,0.78,3
IMOEX,2013-10-17,ROSN,ROSN,ROSN,4.6,3
IMOEX,2013-10-17,RTKM,RTKM,RTKM,1.8,3
IMOEX,2013-10-17,RTKMP,RTKMP,RTKMP,0.21,3
IMOEX,2013-10-17,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-10-17,SBER,SBER,SBER,14.56,3
IMOEX,2013-10-17,SBERP,SBERP,SBERP,1.08,3
IMOEX,2013-10-17,SNGS,SNGS,SNGS,3.53,3
IMOEX,2013-10-17,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-10-17,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-17,TATN,TATN,TATN,2.16,3
IMOEX,2013-10-17,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-17,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-10-17,TRNFP,TRNFP,TRNFP,1.88,3
IMOEX,2013-10-17,URKA,URKA,URKA,3.0,3
IMOEX,2013-10-17,VSMO,VSMO,VSMO,0.27,3
IMOEX,2013-10-17,VTBR,VTBR,VTBR,3.08,3
