indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-02-04,LKOH,LKOH,LKOH,1970.1,850563255,1675694668675.5,0.57,0.9083526,440388466,867609317185.56,13.32,2122445055.7,24824,0.0086,-0.0004,0.8201,0.02,0.4921,RUB,3
IMOEX,2014-02-04,LSRG,LSRG,LSRG,534.6,103030215,55079952939.0,0.33,1.0,33999971,18176384469.87,0.28,8587843.7,1093,0.018,0.0002,1.1688,-0.01,0.2285,RUB,3
IMOEX,2014-02-04,MAGN,MAGN,MAGN,6.733,11174330000,75236763890.0,0.14,1.0,1564406200,10533146944.6,0.16,119192550.3,5292,0.0116,-0.0026,0.8118,0.0,0.2659,RUB,3
IMOEX,2014-02-04,MFON,MFON,MFON,1065.0,620000000,660300000000.0,0.15,1.0,93000000,99045000000.0,1.52,14912569.0,592,0.017,0.0003,0.7118,0.03,0.0946,RUB,3
IMOEX,2014-02-04,MGNT,MGNT,MGNT,8412.5,94561355,795497398937.5,0.54,0.9083526,46383328,390199750533.47,5.99,1492907360.3,18420,0.0203,-0.0001,0.6977,-0.1,0.0641,RUB,3
IMOEX,2014-02-04,MOEX,MOEX,MOEX,60.51,2378489153,143922378648.03,0.37,1.0,880040987,53251280099.77,0.82,32715267.0,2165,0.0154,-0.001,0.7276,-0.01,0.1212,RUB,3
IMOEX,2014-02-04,MSRS,MSRS,MSRS,1.3051,48707091574,63567625213.23,0.12,1.0,5844850989,7628115025.59,0.12,518090.2,203,0.0184,0.0023,0.9705,0.0,0.1513,RUB,3
IMOEX,2014-02-04,MSTT,MSTT,MSTT,120.05,282215500,33879970775.0,0.34,1.0,95953270,11519190063.5,0.18,4711452.1,415,0.0225,-0.0021,0.7387,0.0,0.0582,RUB,3
IMOEX,2014-02-04,MTLR,MTLR,MTLR,60.7,416270745,25267634221.5,0.35,1.0,145694761,8843671977.52,0.14,19873799.5,1864,0.0189,-0.0025,0.9825,0.0,0.1465,RUB,3
IMOEX,2014-02-04,MTLRP,MTLRP,MTLRP,32.4,138756915,4495724046.0,0.6,1.0,83254149,2697434427.6,0.04,2793096.6,589,0.0168,-0.0035,0.9299,0.0,0.1662,RUB,3
IMOEX,2014-02-04,MTSS,MTSS,MTSS,296.98,2066413562,613683499642.76,0.49,1.0,1012542645,300704914824.95,4.62,1289770911.6,14526,0.0139,-0.0002,1.303,0.12,0.4778,RUB,3
IMOEX,2014-02-04,MVID,MVID,MVID,228.0,179768227,40987155756.0,0.26,1.0,46739739,10656660496.56,0.16,32627767.4,1068,0.0193,-0.0039,0.0366,0.0,0.0002,RUB,3
IMOEX,2014-02-04,NLMK,NLMK,NLMK,51.1,5993227240,306253911964.0,0.14,1.0,839051814,42875547674.96,0.66,156414129.5,3684,0.0142,0.0002,1.3199,0.0,0.4653,RUB,3
IMOEX,2014-02-04,NMTP,NMTP,NMTP,2.7776,19259815400,53496063255.04,0.15,1.0,2888972310,8024409488.26,0.12,1995228.2,247,0.0251,-0.0014,1.1018,0.0,0.1046,RUB,3
IMOEX,2014-02-04,NVTK,NVTK,NVTK,386.7,3036306000,1174139530200.0,0.27,1.0,819802620,317017673154.0,4.87,587365546.8,7757,0.0128,-0.0004,0.9488,-0.02,0.2975,RUB,3
IMOEX,2014-02-04,PHOR,PHOR,PHOR,1076.4,129500000,139393800000.0,0.19,1.0,24605000,26484822000.0,0.41,25355453.4,562,0.0165,0.0027,0.9856,0.01,0.1933,RUB,3
IMOEX,2014-02-04,PIKK,PIKK,PIKK,68.5,660497344,45244068064.0,0.42,1.0,277408884,19002508586.88,0.29,30591438.8,811,0.0212,0.0031,1.0934,0.01,0.1446,RUB,3
IMOEX,2014-02-04,POLY,POLY,POLY,332.44,389472865,129476359240.6,0.5,1.0,194736433,64738179620.3,0.99,5677802.49,580,0.0326,0.0047,0.708,-0.01,0.0255,RUB,3
IMOEX,2014-02-04,ROSN,ROSN,ROSN,242.86,10598177817,2573873464636.62,0.12,1.0,1271781338,308864815756.39,4.74,1727632890.5,18518,0.0114,0.001,1.1768,0.08,0.5739,RUB,3
IMOEX,2014-02-04,RSTI,RSTI,RSTI,0.704,161078853310,113399512730.24,0.14,1.0,22551039463,15875931782.23,0.24,407498742.0,9048,0.0257,0.0002,0.7613,0.0,0.0475,RUB,3
IMOEX,2014-02-04,RTKM,RTKM,RTKM,108.25,2669204301,288941365583.25,0.31,1.0,827453333,89571823330.81,1.38,255591607.0,16960,0.0107,0.0,0.6116,-0.02,0.1765,RUB,3
IMOEX,2014-02-04,RTKMP,RTKMP,RTKMP,72.81,242831469,17680559257.89,0.7,1.0,169982028,12376391480.52,0.19,42481079.0,487,0.0111,0.0,0.4876,0.0,0.1036,RUB,3
IMOEX,2014-02-04,RUALR,RUALR,RUALR,119.42,2000000000,238840000000.0,0.08,1.0,160000000,19107200000.0,0.29,11018425.3,488,0.0333,0.0075,1.7507,0.01,0.1495,RUB,3
IMOEX,2014-02-04,SBER,SBER,SBER,94.07,21586948000,2030684198360.0,0.48,0.8711671,9026802666,849151326768.53,13.04,8816982226.2,52718,0.0099,-0.0013,1.1442,0.02,0.7236,RUB,3
IMOEX,2014-02-04,SBERP,SBERP,SBERP,75.0,1000000000,75000000000.0,1.0,0.8711671,871167100,65337532500.0,1.0,809352060.0,8685,0.0093,-0.0019,0.8045,0.0,0.407,RUB,3
IMOEX,2014-02-04,SNGS,SNGS,SNGS,27.0,35725994705,964601857035.0,0.25,0.9083526,8112950044,219049651200.64,3.36,721987224.0,19243,0.0117,0.0001,1.1406,0.02,0.5102,RUB,3
IMOEX,2014-02-04,SNGSP,SNGSP,SNGSP,24.392,7701998235,187867140948.12,0.73,0.9083526,5107174989,124574212332.4,1.91,902412601.1,14350,0.0132,0.0012,1.122,-0.01,0.3891,RUB,3
IMOEX,2014-02-04,SVAV,SVAV,SVAV,685.3,34270159,23485339962.7,0.34,1.0,11651854,7985015587.32,0.12,3201625.0,196,0.0172,-0.001,1.3267,0.0,0.3237,RUB,3
IMOEX,2014-02-04,TATN,TATN,TATN,188.96,2178690700,411685394672.0,0.32,1.0,697181024,131739326295.04,2.02,394031580.2,11747,0.0136,-0.001,1.2738,-0.04,0.4718,RUB,3
IMOEX,2014-02-04,TATNP,TATNP,TATNP,121.0,147508500,17848528500.0,1.0,1.0,147508500,17848528500.0,0.27,10210965.7,529,0.0138,0.0011,1.0492,0.0,0.3125,RUB,3
IMOEX,2014-02-04,TRMK,TRMK,TRMK,93.72,937586094,87870568729.68,0.28,1.0,262524106,24603759244.31,0.38,2893348.2,403,0.017,0.0012,1.0005,0.0,0.1868,RUB,3
IMOEX,2014-02-04,TRNFP,TRNFP,TRNFP,79986.0,1554875,124368231750.0,1.0,1.0,1554875,124368231750.0,1.91,800263307.0,4388,0.0087,-0.0004,0.4377,0.01,0.1357,RUB,3
IMOEX,2014-02-04,URKA,URKA,URKA,172.65,2936015891,506903143581.15,0.42,1.0,1233126674,212899320304.08,3.27,731992063.1,19565,0.0154,0.0014,1.1064,0.0,0.2777,RUB,3
IMOEX,2014-02-04,VSMO,VSMO,VSMO,7882.3,11529538,90879277377.4,0.29,1.0,3343566,26354990439.45,0.4,10780418.2,372,0.0201,0.0004,0.1803,0.01,0.0044,RUB,3
IMOEX,2014-02-04,VTBR,VTBR,VTBR,0.0454,12960541337338,587760549648.28,0.39,1.0,5054611121562,229226614362.83,3.52,1232976735.2,17744,0.0082,0.0003,0.7165,0.01,0.4132,RUB,3
