indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-08,AFKS,AFKS,AFKS,1.84,3
IMOEX,2013-11-08,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-08,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-11-08,BANE,BANE,BANE,0.58,3
IMOEX,2013-11-08,BANEP,BANEP,BANEP,0.68,3
IMOEX,2013-11-08,CHMF,CHMF,CHMF,0.72,3
IMOEX,2013-11-08,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-08,EONR,EONR,EONR,0.39,3
IMOEX,2013-11-08,FEES,FEES,FEES,0.36,3
IMOEX,2013-11-08,GAZP,GAZP,GAZP,15.5,3
IMOEX,2013-11-08,GMKN,GMKN,GMKN,3.29,3
IMOEX,2013-11-08,HYDR,HYDR,HYDR,0.86,3
IMOEX,2013-11-08,IRAO,IRAO,IRAO,0.23,3
IMOEX,2013-11-08,LKOH,LKOH,LKOH,13.82,3
IMOEX,2013-11-08,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-11-08,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-08,MFON,MFON,MFON,1.52,3
IMOEX,2013-11-08,MGNT,MGNT,MGNT,6.06,3
IMOEX,2013-11-08,MOEX,MOEX,MOEX,0.52,3
IMOEX,2013-11-08,MRKH,MRKH,MRKH,0.2,3
IMOEX,2013-11-08,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-11-08,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-08,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-08,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-11-08,MTLRP,MTLRP,MTLRP,0.08,3
IMOEX,2013-11-08,MTSS,MTSS,MTSS,4.76,3
IMOEX,2013-11-08,MVID,MVID,MVID,0.19,3
IMOEX,2013-11-08,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-11-08,NMTP,NMTP,NMTP,0.23,3
IMOEX,2013-11-08,NVTK,NVTK,NVTK,4.74,3
IMOEX,2013-11-08,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-11-08,PHST,PHST,PHST,0.22,3
IMOEX,2013-11-08,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-11-08,POLY,POLY,POLY,0.82,3
IMOEX,2013-11-08,ROSN,ROSN,ROSN,4.47,3
IMOEX,2013-11-08,RTKM,RTKM,RTKM,1.97,3
IMOEX,2013-11-08,RTKMP,RTKMP,RTKMP,0.23,3
IMOEX,2013-11-08,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-11-08,SBER,SBER,SBER,14.57,3
IMOEX,2013-11-08,SBERP,SBERP,SBERP,1.15,3
IMOEX,2013-11-08,SNGS,SNGS,SNGS,3.5,3
IMOEX,2013-11-08,SNGSP,SNGSP,SNGSP,1.84,3
IMOEX,2013-11-08,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-11-08,TATN,TATN,TATN,2.14,3
IMOEX,2013-11-08,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-08,TRMK,TRMK,TRMK,0.33,3
IMOEX,2013-11-08,TRNFP,TRNFP,TRNFP,1.86,3
IMOEX,2013-11-08,URKA,URKA,URKA,2.98,3
IMOEX,2013-11-08,VSMO,VSMO,VSMO,0.34,3
IMOEX,2013-11-08,VTBR,VTBR,VTBR,3.29,3
