indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-10,AFKS,AFKS,AFKS,1.72,3
IMOEX,2013-10-10,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-10,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-10-10,BANE,BANE,BANE,0.6,3
IMOEX,2013-10-10,BANEP,BANEP,BANEP,0.73,3
IMOEX,2013-10-10,CHMF,CHMF,CHMF,0.71,3
IMOEX,2013-10-10,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-10-10,EONR,EONR,EONR,0.4,3
IMOEX,2013-10-10,FEES,FEES,FEES,0.36,3
IMOEX,2013-10-10,GAZP,GAZP,GAZP,15.8,3
IMOEX,2013-10-10,GMKN,GMKN,GMKN,3.22,3
IMOEX,2013-10-10,HYDR,HYDR,HYDR,0.85,3
IMOEX,2013-10-10,IRAO,IRAO,IRAO,0.27,3
IMOEX,2013-10-10,LKOH,LKOH,LKOH,13.94,3
IMOEX,2013-10-10,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-10-10,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-10,MFON,MFON,MFON,1.57,3
IMOEX,2013-10-10,MGNT,MGNT,MGNT,6.0,3
IMOEX,2013-10-10,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-10,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-10,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-10-10,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-10-10,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-10-10,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-10,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-10,MTSS,MTSS,MTSS,4.74,3
IMOEX,2013-10-10,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-10,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-10-10,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-10,NVTK,NVTK,NVTK,4.7,3
IMOEX,2013-10-10,PHOR,PHOR,PHOR,0.34,3
IMOEX,2013-10-10,PHST,PHST,PHST,0.26,3
IMOEX,2013-10-10,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-10,POLY,POLY,POLY,0.86,3
IMOEX,2013-10-10,ROSN,ROSN,ROSN,4.73,3
IMOEX,2013-10-10,RTKM,RTKM,RTKM,1.74,3
IMOEX,2013-10-10,RTKMP,RTKMP,RTKMP,0.21,3
IMOEX,2013-10-10,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-10-10,SBER,SBER,SBER,14.53,3
IMOEX,2013-10-10,SBERP,SBERP,SBERP,1.07,3
IMOEX,2013-10-10,SNGS,SNGS,SNGS,3.53,3
IMOEX,2013-10-10,SNGSP,SNGSP,SNGSP,1.85,3
IMOEX,2013-10-10,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-10,TATN,TATN,TATN,2.14,3
IMOEX,2013-10-10,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-10,TRMK,TRMK,TRMK,0.31,3
IMOEX,2013-10-10,TRNFP,TRNFP,TRNFP,1.9,3
IMOEX,2013-10-10,URKA,URKA,URKA,2.9,3
IMOEX,2013-10-10,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-10,VTBR,VTBR,VTBR,3.03,3
