indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-31,AFKS,AFKS,AFKS,1.75,3
IMOEX,2013-10-31,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-10-31,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-10-31,BANE,BANE,BANE,0.62,3
IMOEX,2013-10-31,BANEP,BANEP,BANEP,0.8,3
IMOEX,2013-10-31,CHMF,CHMF,CHMF,0.7,3
IMOEX,2013-10-31,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-10-31,EONR,EONR,EONR,0.4,3
IMOEX,2013-10-31,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-31,GAZP,GAZP,GAZP,15.59,3
IMOEX,2013-10-31,GMKN,GMKN,GMKN,3.25,3
IMOEX,2013-10-31,HYDR,HYDR,HYDR,0.86,3
IMOEX,2013-10-31,IRAO,IRAO,IRAO,0.25,3
IMOEX,2013-10-31,LKOH,LKOH,LKOH,13.88,3
IMOEX,2013-10-31,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-10-31,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-10-31,MFON,MFON,MFON,1.52,3
IMOEX,2013-10-31,MGNT,MGNT,MGNT,6.02,3
IMOEX,2013-10-31,MOEX,MOEX,MOEX,0.51,3
IMOEX,2013-10-31,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-31,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-31,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-31,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-31,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-31,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-31,MTSS,MTSS,MTSS,4.85,3
IMOEX,2013-10-31,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-31,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-10-31,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-31,NVTK,NVTK,NVTK,4.75,3
IMOEX,2013-10-31,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-10-31,PHST,PHST,PHST,0.24,3
IMOEX,2013-10-31,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-31,POLY,POLY,POLY,0.85,3
IMOEX,2013-10-31,ROSN,ROSN,ROSN,4.56,3
IMOEX,2013-10-31,RTKM,RTKM,RTKM,1.95,3
IMOEX,2013-10-31,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-10-31,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-10-31,SBER,SBER,SBER,14.5,3
IMOEX,2013-10-31,SBERP,SBERP,SBERP,1.13,3
IMOEX,2013-10-31,SNGS,SNGS,SNGS,3.43,3
IMOEX,2013-10-31,SNGSP,SNGSP,SNGSP,1.83,3
IMOEX,2013-10-31,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-10-31,TATN,TATN,TATN,2.17,3
IMOEX,2013-10-31,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-10-31,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-10-31,TRNFP,TRNFP,TRNFP,1.8,3
IMOEX,2013-10-31,URKA,URKA,URKA,2.97,3
IMOEX,2013-10-31,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-31,VTBR,VTBR,VTBR,3.16,3
