indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2014-01-10,AFKS,AFKS,AFKS,2.39,3
IMOEX,2014-01-10,AFLT,AFLT,AFLT,0.44,3
IMOEX,2014-01-10,ALRS,ALRS,ALRS,0.85,3
IMOEX,2014-01-10,BANE,BANE,BANE,0.69,3
IMOEX,2014-01-10,BANEP,BANEP,BANEP,0.84,3
IMOEX,2014-01-10,BSPB,BSPB,BSPB,0.11,3
IMOEX,2014-01-10,CHMF,CHMF,CHMF,0.81,3
IMOEX,2014-01-10,DIXY,DIXY,DIXY,0.25,3
IMOEX,2014-01-10,EONR,EONR,EONR,0.42,3
IMOEX,2014-01-10,FEES,FEES,FEES,0.36,3
IMOEX,2014-01-10,GAZP,GAZP,GAZP,14.72,3
IMOEX,2014-01-10,GMKN,GMKN,GMKN,3.73,3
IMOEX,2014-01-10,HYDR,HYDR,HYDR,0.92,3
IMOEX,2014-01-10,IRAO,IRAO,IRAO,0.28,3
IMOEX,2014-01-10,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2014-01-10,LKOH,LKOH,LKOH,13.21,3
IMOEX,2014-01-10,LSRG,LSRG,LSRG,0.3,3
IMOEX,2014-01-10,MAGN,MAGN,MAGN,0.17,3
IMOEX,2014-01-10,MFON,MFON,MFON,1.51,3
IMOEX,2014-01-10,MGNT,MGNT,MGNT,5.9,3
IMOEX,2014-01-10,MOEX,MOEX,MOEX,0.87,3
IMOEX,2014-01-10,MSRS,MSRS,MSRS,0.12,3
IMOEX,2014-01-10,MSTT,MSTT,MSTT,0.19,3
IMOEX,2014-01-10,MTLR,MTLR,MTLR,0.14,3
IMOEX,2014-01-10,MTLRP,MTLRP,MTLRP,0.05,3
IMOEX,2014-01-10,MTSS,MTSS,MTSS,4.78,3
IMOEX,2014-01-10,MVID,MVID,MVID,0.21,3
IMOEX,2014-01-10,NLMK,NLMK,NLMK,0.69,3
IMOEX,2014-01-10,NMTP,NMTP,NMTP,0.13,3
IMOEX,2014-01-10,NVTK,NVTK,NVTK,4.78,3
IMOEX,2014-01-10,PHOR,PHOR,PHOR,0.35,3
IMOEX,2014-01-10,PIKK,PIKK,PIKK,0.29,3
IMOEX,2014-01-10,POLY,POLY,POLY,0.87,3
IMOEX,2014-01-10,ROSN,ROSN,ROSN,4.64,3
IMOEX,2014-01-10,RSTI,RSTI,RSTI,0.26,3
IMOEX,2014-01-10,RTKM,RTKM,RTKM,1.38,3
IMOEX,2014-01-10,RTKMP,RTKMP,RTKMP,0.19,3
IMOEX,2014-01-10,RUALR,RUALR,RUALR,0.24,3
IMOEX,2014-01-10,SBER,SBER,SBER,13.49,3
IMOEX,2014-01-10,SBERP,SBERP,SBERP,1.03,3
IMOEX,2014-01-10,SNGS,SNGS,SNGS,3.36,3
IMOEX,2014-01-10,SNGSP,SNGSP,SNGSP,1.95,3
IMOEX,2014-01-10,SVAV,SVAV,SVAV,0.14,3
IMOEX,2014-01-10,TATN,TATN,TATN,2.1,3
IMOEX,2014-01-10,TATNP,TATNP,TATNP,0.27,3
IMOEX,2014-01-10,TRMK,TRMK,TRMK,0.37,3
IMOEX,2014-01-10,TRNFP,TRNFP,TRNFP,1.96,3
IMOEX,2014-01-10,URKA,URKA,URKA,3.11,3
IMOEX,2014-01-10,VSMO,VSMO,VSMO,0.39,3
IMOEX,2014-01-10,VTBR,VTBR,VTBR,3.69,3
