indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2014-01-14,AFKS,AFKS,AFKS,2.33,3
IMOEX,2014-01-14,AFLT,AFLT,AFLT,0.45,3
IMOEX,2014-01-14,ALRS,ALRS,ALRS,0.83,3
IMOEX,2014-01-14,BANE,BANE,BANE,0.69,3
IMOEX,2014-01-14,BANEP,BANEP,BANEP,0.83,3
IMOEX,2014-01-14,BSPB,BSPB,BSPB,0.11,3
IMOEX,2014-01-14,CHMF,CHMF,CHMF,0.82,3
IMOEX,2014-01-14,DIXY,DIXY,DIXY,0.25,3
IMOEX,2014-01-14,EONR,EONR,EONR,0.43,3
IMOEX,2014-01-14,FEES,FEES,FEES,0.37,3
IMOEX,2014-01-14,GAZP,GAZP,GAZP,14.47,3
IMOEX,2014-01-14,GMKN,GMKN,GMKN,3.85,3
IMOEX,2014-01-14,HYDR,HYDR,HYDR,0.92,3
IMOEX,2014-01-14,IRAO,IRAO,IRAO,0.27,3
IMOEX,2014-01-14,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2014-01-14,LKOH,LKOH,LKOH,13.13,3
IMOEX,2014-01-14,LSRG,LSRG,LSRG,0.31,3
IMOEX,2014-01-14,MAGN,MAGN,MAGN,0.17,3
IMOEX,2014-01-14,MFON,MFON,MFON,1.47,3
IMOEX,2014-01-14,MGNT,MGNT,MGNT,5.88,3
IMOEX,2014-01-14,MOEX,MOEX,MOEX,0.86,3
IMOEX,2014-01-14,MSRS,MSRS,MSRS,0.11,3
IMOEX,2014-01-14,MSTT,MSTT,MSTT,0.19,3
IMOEX,2014-01-14,MTLR,MTLR,MTLR,0.14,3
IMOEX,2014-01-14,MTLRP,MTLRP,MTLRP,0.05,3
IMOEX,2014-01-14,MTSS,MTSS,MTSS,4.8,3
IMOEX,2014-01-14,MVID,MVID,MVID,0.21,3
IMOEX,2014-01-14,NLMK,NLMK,NLMK,0.69,3
IMOEX,2014-01-14,NMTP,NMTP,NMTP,0.13,3
IMOEX,2014-01-14,NVTK,NVTK,NVTK,4.93,3
IMOEX,2014-01-14,PHOR,PHOR,PHOR,0.35,3
IMOEX,2014-01-14,PIKK,PIKK,PIKK,0.3,3
IMOEX,2014-01-14,POLY,POLY,POLY,0.86,3
IMOEX,2014-01-14,ROSN,ROSN,ROSN,4.64,3
IMOEX,2014-01-14,RSTI,RSTI,RSTI,0.26,3
IMOEX,2014-01-14,RTKM,RTKM,RTKM,1.39,3
IMOEX,2014-01-14,RTKMP,RTKMP,RTKMP,0.19,3
IMOEX,2014-01-14,RUALR,RUALR,RUALR,0.24,3
IMOEX,2014-01-14,SBER,SBER,SBER,13.49,3
IMOEX,2014-01-14,SBERP,SBERP,SBERP,1.03,3
IMOEX,2014-01-14,SNGS,SNGS,SNGS,3.41,3
IMOEX,2014-01-14,SNGSP,SNGSP,SNGSP,1.99,3
IMOEX,2014-01-14,SVAV,SVAV,SVAV,0.14,3
IMOEX,2014-01-14,TATN,TATN,TATN,2.07,3
IMOEX,2014-01-14,TATNP,TATNP,TATNP,0.28,3
IMOEX,2014-01-14,TRMK,TRMK,TRMK,0.38,3
IMOEX,2014-01-14,TRNFP,TRNFP,TRNFP,1.96,3
IMOEX,2014-01-14,URKA,URKA,URKA,3.11,3
IMOEX,2014-01-14,VSMO,VSMO,VSMO,0.38,3
IMOEX,2014-01-14,VTBR,VTBR,VTBR,3.74,3
