indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-25,AFKS,AFKS,AFKS,1.94,3
IMOEX,2013-11-25,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-25,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-11-25,BANE,BANE,BANE,0.61,3
IMOEX,2013-11-25,BANEP,BANEP,BANEP,0.73,3
IMOEX,2013-11-25,CHMF,CHMF,CHMF,0.76,3
IMOEX,2013-11-25,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-25,EONR,EONR,EONR,0.39,3
IMOEX,2013-11-25,FEES,FEES,FEES,0.31,3
IMOEX,2013-11-25,GAZP,GAZP,GAZP,15.41,3
IMOEX,2013-11-25,GMKN,GMKN,GMKN,3.31,3
IMOEX,2013-11-25,HYDR,HYDR,HYDR,0.87,3
IMOEX,2013-11-25,IRAO,IRAO,IRAO,0.2,3
IMOEX,2013-11-25,LKOH,LKOH,LKOH,13.8,3
IMOEX,2013-11-25,LSRG,LSRG,LSRG,0.26,3
IMOEX,2013-11-25,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-25,MFON,MFON,MFON,1.43,3
IMOEX,2013-11-25,MGNT,MGNT,MGNT,6.32,3
IMOEX,2013-11-25,MOEX,MOEX,MOEX,0.57,3
IMOEX,2013-11-25,MRKH,MRKH,MRKH,0.17,3
IMOEX,2013-11-25,MSNG,MSNG,MSNG,0.07,3
IMOEX,2013-11-25,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-25,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-25,MTLR,MTLR,MTLR,0.14,3
IMOEX,2013-11-25,MTLRP,MTLRP,MTLRP,0.07,3
IMOEX,2013-11-25,MTSS,MTSS,MTSS,4.51,3
IMOEX,2013-11-25,MVID,MVID,MVID,0.19,3
IMOEX,2013-11-25,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-11-25,NMTP,NMTP,NMTP,0.21,3
IMOEX,2013-11-25,NVTK,NVTK,NVTK,4.67,3
IMOEX,2013-11-25,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-11-25,PHST,PHST,PHST,0.22,3
IMOEX,2013-11-25,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-11-25,POLY,POLY,POLY,0.75,3
IMOEX,2013-11-25,ROSN,ROSN,ROSN,4.41,3
IMOEX,2013-11-25,RTKM,RTKM,RTKM,1.86,3
IMOEX,2013-11-25,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-11-25,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-11-25,SBER,SBER,SBER,14.94,3
IMOEX,2013-11-25,SBERP,SBERP,SBERP,1.17,3
IMOEX,2013-11-25,SNGS,SNGS,SNGS,3.44,3
IMOEX,2013-11-25,SNGSP,SNGSP,SNGSP,1.89,3
IMOEX,2013-11-25,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-11-25,TATN,TATN,TATN,2.09,3
IMOEX,2013-11-25,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-25,TRMK,TRMK,TRMK,0.36,3
IMOEX,2013-11-25,TRNFP,TRNFP,TRNFP,1.83,3
IMOEX,2013-11-25,URKA,URKA,URKA,2.94,3
IMOEX,2013-11-25,VSMO,VSMO,VSMO,0.37,3
IMOEX,2013-11-25,VTBR,VTBR,VTBR,3.35,3
