indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-02,AFKS,AFKS,AFKS,1.96,3
IMOEX,2013-12-02,AFLT,AFLT,AFLT,0.32,3
IMOEX,2013-12-02,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-12-02,BANE,BANE,BANE,0.61,3
IMOEX,2013-12-02,BANEP,BANEP,BANEP,0.74,3
IMOEX,2013-12-02,CHMF,CHMF,CHMF,0.77,3
IMOEX,2013-12-02,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-02,EONR,EONR,EONR,0.39,3
IMOEX,2013-12-02,FEES,FEES,FEES,0.31,3
IMOEX,2013-12-02,GAZP,GAZP,GAZP,15.03,3
IMOEX,2013-12-02,GMKN,GMKN,GMKN,3.43,3
IMOEX,2013-12-02,HYDR,HYDR,HYDR,0.89,3
IMOEX,2013-12-02,IRAO,IRAO,IRAO,0.22,3
IMOEX,2013-12-02,LKOH,LKOH,LKOH,13.76,3
IMOEX,2013-12-02,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-12-02,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-02,MFON,MFON,MFON,1.41,3
IMOEX,2013-12-02,MGNT,MGNT,MGNT,6.51,3
IMOEX,2013-12-02,MOEX,MOEX,MOEX,0.57,3
IMOEX,2013-12-02,MRKH,MRKH,MRKH,0.17,3
IMOEX,2013-12-02,MSNG,MSNG,MSNG,0.07,3
IMOEX,2013-12-02,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-12-02,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-12-02,MTLR,MTLR,MTLR,0.12,3
IMOEX,2013-12-02,MTLRP,MTLRP,MTLRP,0.06,3
IMOEX,2013-12-02,MTSS,MTSS,MTSS,4.57,3
IMOEX,2013-12-02,MVID,MVID,MVID,0.21,3
IMOEX,2013-12-02,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-12-02,NMTP,NMTP,NMTP,0.21,3
IMOEX,2013-12-02,NVTK,NVTK,NVTK,4.71,3
IMOEX,2013-12-02,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-12-02,PHST,PHST,PHST,0.22,3
IMOEX,2013-12-02,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-12-02,POLY,POLY,POLY,0.8,3
IMOEX,2013-12-02,ROSN,ROSN,ROSN,4.36,3
IMOEX,2013-12-02,RTKM,RTKM,RTKM,1.82,3
IMOEX,2013-12-02,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-12-02,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-12-02,SBER,SBER,SBER,14.8,3
IMOEX,2013-12-02,SBERP,SBERP,SBERP,1.18,3
IMOEX,2013-12-02,SNGS,SNGS,SNGS,3.4,3
IMOEX,2013-12-02,SNGSP,SNGSP,SNGSP,1.84,3
IMOEX,2013-12-02,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-12-02,TATN,TATN,TATN,2.07,3
IMOEX,2013-12-02,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-12-02,TRMK,TRMK,TRMK,0.35,3
IMOEX,2013-12-02,TRNFP,TRNFP,TRNFP,1.9,3
IMOEX,2013-12-02,URKA,URKA,URKA,3.01,3
IMOEX,2013-12-02,VSMO,VSMO,VSMO,0.37,3
IMOEX,2013-12-02,VTBR,VTBR,VTBR,3.39,3
