indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-07,AFKS,AFKS,AFKS,1.85,3
IMOEX,2013-11-07,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-07,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-11-07,BANE,BANE,BANE,0.57,3
IMOEX,2013-11-07,BANEP,BANEP,BANEP,0.67,3
IMOEX,2013-11-07,CHMF,CHMF,CHMF,0.73,3
IMOEX,2013-11-07,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-07,EONR,EONR,EONR,0.4,3
IMOEX,2013-11-07,FEES,FEES,FEES,0.36,3
IMOEX,2013-11-07,GAZP,GAZP,GAZP,15.59,3
IMOEX,2013-11-07,GMKN,GMKN,GMKN,3.27,3
IMOEX,2013-11-07,HYDR,HYDR,HYDR,0.85,3
IMOEX,2013-11-07,IRAO,IRAO,IRAO,0.24,3
IMOEX,2013-11-07,LKOH,LKOH,LKOH,13.83,3
IMOEX,2013-11-07,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-11-07,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-07,MFON,MFON,MFON,1.54,3
IMOEX,2013-11-07,MGNT,MGNT,MGNT,6.09,3
IMOEX,2013-11-07,MOEX,MOEX,MOEX,0.51,3
IMOEX,2013-11-07,MRKH,MRKH,MRKH,0.2,3
IMOEX,2013-11-07,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-11-07,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-07,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-07,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-11-07,MTLRP,MTLRP,MTLRP,0.08,3
IMOEX,2013-11-07,MTSS,MTSS,MTSS,4.72,3
IMOEX,2013-11-07,MVID,MVID,MVID,0.19,3
IMOEX,2013-11-07,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-11-07,NMTP,NMTP,NMTP,0.23,3
IMOEX,2013-11-07,NVTK,NVTK,NVTK,4.78,3
IMOEX,2013-11-07,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-11-07,PHST,PHST,PHST,0.22,3
IMOEX,2013-11-07,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-11-07,POLY,POLY,POLY,0.84,3
IMOEX,2013-11-07,ROSN,ROSN,ROSN,4.46,3
IMOEX,2013-11-07,RTKM,RTKM,RTKM,1.94,3
IMOEX,2013-11-07,RTKMP,RTKMP,RTKMP,0.23,3
IMOEX,2013-11-07,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-11-07,SBER,SBER,SBER,14.62,3
IMOEX,2013-11-07,SBERP,SBERP,SBERP,1.14,3
IMOEX,2013-11-07,SNGS,SNGS,SNGS,3.5,3
IMOEX,2013-11-07,SNGSP,SNGSP,SNGSP,1.83,3
IMOEX,2013-11-07,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-11-07,TATN,TATN,TATN,2.16,3
IMOEX,2013-11-07,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-07,TRMK,TRMK,TRMK,0.33,3
IMOEX,2013-11-07,TRNFP,TRNFP,TRNFP,1.83,3
IMOEX,2013-11-07,URKA,URKA,URKA,2.92,3
IMOEX,2013-11-07,VSMO,VSMO,VSMO,0.33,3
IMOEX,2013-11-07,VTBR,VTBR,VTBR,3.2,3
