indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-23,AFKS,AFKS,AFKS,1.72,3
IMOEX,2013-10-23,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-23,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-10-23,BANE,BANE,BANE,0.61,3
IMOEX,2013-10-23,BANEP,BANEP,BANEP,0.77,3
IMOEX,2013-10-23,CHMF,CHMF,CHMF,0.71,3
IMOEX,2013-10-23,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-10-23,EONR,EONR,EONR,0.41,3
IMOEX,2013-10-23,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-23,GAZP,GAZP,GAZP,15.6,3
IMOEX,2013-10-23,GMKN,GMKN,GMKN,3.31,3
IMOEX,2013-10-23,HYDR,HYDR,HYDR,0.85,3
IMOEX,2013-10-23,IRAO,IRAO,IRAO,0.27,3
IMOEX,2013-10-23,LKOH,LKOH,LKOH,13.81,3
IMOEX,2013-10-23,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-10-23,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-23,MFON,MFON,MFON,1.56,3
IMOEX,2013-10-23,MGNT,MGNT,MGNT,5.97,3
IMOEX,2013-10-23,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-23,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-23,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-23,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-23,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-23,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-23,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-23,MTSS,MTSS,MTSS,4.84,3
IMOEX,2013-10-23,MVID,MVID,MVID,0.19,3
IMOEX,2013-10-23,NLMK,NLMK,NLMK,0.66,3
IMOEX,2013-10-23,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-23,NVTK,NVTK,NVTK,4.69,3
IMOEX,2013-10-23,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-10-23,PHST,PHST,PHST,0.26,3
IMOEX,2013-10-23,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-23,POLY,POLY,POLY,0.85,3
IMOEX,2013-10-23,ROSN,ROSN,ROSN,4.57,3
IMOEX,2013-10-23,RTKM,RTKM,RTKM,1.76,3
IMOEX,2013-10-23,RTKMP,RTKMP,RTKMP,0.21,3
IMOEX,2013-10-23,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-10-23,SBER,SBER,SBER,14.6,3
IMOEX,2013-10-23,SBERP,SBERP,SBERP,1.1,3
IMOEX,2013-10-23,SNGS,SNGS,SNGS,3.52,3
IMOEX,2013-10-23,SNGSP,SNGSP,SNGSP,1.85,3
IMOEX,2013-10-23,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-10-23,TATN,TATN,TATN,2.13,3
IMOEX,2013-10-23,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-23,TRMK,TRMK,TRMK,0.33,3
IMOEX,2013-10-23,TRNFP,TRNFP,TRNFP,1.86,3
IMOEX,2013-10-23,URKA,URKA,URKA,3.03,3
IMOEX,2013-10-23,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-23,VTBR,VTBR,VTBR,3.07,3
