indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-16,AFKS,AFKS,AFKS,1.76,3
IMOEX,2013-10-16,AFLT,AFLT,AFLT,0.27,3
IMOEX,2013-10-16,ALRS,ALRS,ALRS,0.32,3
IMOEX,2013-10-16,BANE,BANE,BANE,0.6,3
IMOEX,2013-10-16,BANEP,BANEP,BANEP,0.74,3
IMOEX,2013-10-16,CHMF,CHMF,CHMF,0.73,3
IMOEX,2013-10-16,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-10-16,EONR,EONR,EONR,0.41,3
IMOEX,2013-10-16,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-16,GAZP,GAZP,GAZP,16.13,3
IMOEX,2013-10-16,GMKN,GMKN,GMKN,3.24,3
IMOEX,2013-10-16,HYDR,HYDR,HYDR,0.83,3
IMOEX,2013-10-16,IRAO,IRAO,IRAO,0.28,3
IMOEX,2013-10-16,LKOH,LKOH,LKOH,13.83,3
IMOEX,2013-10-16,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-10-16,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-16,MFON,MFON,MFON,1.54,3
IMOEX,2013-10-16,MGNT,MGNT,MGNT,5.71,3
IMOEX,2013-10-16,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-16,MRKH,MRKH,MRKH,0.2,3
IMOEX,2013-10-16,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-16,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-16,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-16,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-10-16,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-16,MTSS,MTSS,MTSS,4.95,3
IMOEX,2013-10-16,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-16,NLMK,NLMK,NLMK,0.66,3
IMOEX,2013-10-16,NMTP,NMTP,NMTP,0.23,3
IMOEX,2013-10-16,NVTK,NVTK,NVTK,4.58,3
IMOEX,2013-10-16,PHOR,PHOR,PHOR,0.34,3
IMOEX,2013-10-16,PHST,PHST,PHST,0.27,3
IMOEX,2013-10-16,PIKK,PIKK,PIKK,0.24,3
IMOEX,2013-10-16,POLY,POLY,POLY,0.74,3
IMOEX,2013-10-16,ROSN,ROSN,ROSN,4.62,3
IMOEX,2013-10-16,RTKM,RTKM,RTKM,1.76,3
IMOEX,2013-10-16,RTKMP,RTKMP,RTKMP,0.21,3
IMOEX,2013-10-16,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-10-16,SBER,SBER,SBER,14.48,3
IMOEX,2013-10-16,SBERP,SBERP,SBERP,1.07,3
IMOEX,2013-10-16,SNGS,SNGS,SNGS,3.56,3
IMOEX,2013-10-16,SNGSP,SNGSP,SNGSP,1.89,3
IMOEX,2013-10-16,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-16,TATN,TATN,TATN,2.14,3
IMOEX,2013-10-16,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-16,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-10-16,TRNFP,TRNFP,TRNFP,1.87,3
IMOEX,2013-10-16,URKA,URKA,URKA,2.98,3
IMOEX,2013-10-16,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-16,VTBR,VTBR,VTBR,3.08,3
