indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-27,AFKS,AFKS,AFKS,1.97,3
IMOEX,2013-11-27,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-27,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-11-27,BANE,BANE,BANE,0.62,3
IMOEX,2013-11-27,BANEP,BANEP,BANEP,0.75,3
IMOEX,2013-11-27,CHMF,CHMF,CHMF,0.75,3
IMOEX,2013-11-27,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-11-27,EONR,EONR,EONR,0.39,3
IMOEX,2013-11-27,FEES,FEES,FEES,0.31,3
IMOEX,2013-11-27,GAZP,GAZP,GAZP,15.06,3
IMOEX,2013-11-27,GMKN,GMKN,GMKN,3.39,3
IMOEX,2013-11-27,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-11-27,IRAO,IRAO,IRAO,0.19,3
IMOEX,2013-11-27,LKOH,LKOH,LKOH,13.88,3
IMOEX,2013-11-27,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-11-27,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-27,MFON,MFON,MFON,1.39,3
IMOEX,2013-11-27,MGNT,MGNT,MGNT,6.52,3
IMOEX,2013-11-27,MOEX,MOEX,MOEX,0.58,3
IMOEX,2013-11-27,MRKH,MRKH,MRKH,0.17,3
IMOEX,2013-11-27,MSNG,MSNG,MSNG,0.07,3
IMOEX,2013-11-27,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-27,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-27,MTLR,MTLR,MTLR,0.13,3
IMOEX,2013-11-27,MTLRP,MTLRP,MTLRP,0.07,3
IMOEX,2013-11-27,MTSS,MTSS,MTSS,4.53,3
IMOEX,2013-11-27,MVID,MVID,MVID,0.2,3
IMOEX,2013-11-27,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-11-27,NMTP,NMTP,NMTP,0.21,3
IMOEX,2013-11-27,NVTK,NVTK,NVTK,4.68,3
IMOEX,2013-11-27,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-11-27,PHST,PHST,PHST,0.22,3
IMOEX,2013-11-27,PIKK,PIKK,PIKK,0.26,3
IMOEX,2013-11-27,POLY,POLY,POLY,0.79,3
IMOEX,2013-11-27,ROSN,ROSN,ROSN,4.36,3
IMOEX,2013-11-27,RTKM,RTKM,RTKM,1.8,3
IMOEX,2013-11-27,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-11-27,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-11-27,SBER,SBER,SBER,14.84,3
IMOEX,2013-11-27,SBERP,SBERP,SBERP,1.19,3
IMOEX,2013-11-27,SNGS,SNGS,SNGS,3.45,3
IMOEX,2013-11-27,SNGSP,SNGSP,SNGSP,1.85,3
IMOEX,2013-11-27,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-11-27,TATN,TATN,TATN,2.06,3
IMOEX,2013-11-27,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-27,TRMK,TRMK,TRMK,0.36,3
IMOEX,2013-11-27,TRNFP,TRNFP,TRNFP,1.89,3
IMOEX,2013-11-27,URKA,URKA,URKA,2.92,3
IMOEX,2013-11-27,VSMO,VSMO,VSMO,0.38,3
IMOEX,2013-11-27,VTBR,VTBR,VTBR,3.42,3
