indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-23,AFKS,AFKS,AFKS,1.64,3
IMOEX,2013-09-23,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-23,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-09-23,BANE,BANE,BANE,0.62,3
IMOEX,2013-09-23,BANEP,BANEP,BANEP,0.69,3
IMOEX,2013-09-23,CHMF,CHMF,CHMF,0.75,3
IMOEX,2013-09-23,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-09-23,EONR,EONR,EONR,0.42,3
IMOEX,2013-09-23,FEES,FEES,FEES,0.4,3
IMOEX,2013-09-23,GAZP,GAZP,GAZP,15.57,3
IMOEX,2013-09-23,GMKN,GMKN,GMKN,3.29,3
IMOEX,2013-09-23,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-09-23,IRAO,IRAO,IRAO,0.32,3
IMOEX,2013-09-23,LKOH,LKOH,LKOH,13.87,3
IMOEX,2013-09-23,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-09-23,MAGN,MAGN,MAGN,0.19,3
IMOEX,2013-09-23,MFON,MFON,MFON,1.55,3
IMOEX,2013-09-23,MGNT,MGNT,MGNT,5.75,3
IMOEX,2013-09-23,MOEX,MOEX,MOEX,0.54,3
IMOEX,2013-09-23,MRKH,MRKH,MRKH,0.25,3
IMOEX,2013-09-23,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-09-23,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-09-23,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-09-23,MTLR,MTLR,MTLR,0.23,3
IMOEX,2013-09-23,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-09-23,MTSS,MTSS,MTSS,4.51,3
IMOEX,2013-09-23,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-23,NLMK,NLMK,NLMK,0.68,3
IMOEX,2013-09-23,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-09-23,NVTK,NVTK,NVTK,4.44,3
IMOEX,2013-09-23,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-09-23,PHST,PHST,PHST,0.24,3
IMOEX,2013-09-23,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-09-23,POLY,POLY,POLY,0.96,3
IMOEX,2013-09-23,ROSN,ROSN,ROSN,4.84,3
IMOEX,2013-09-23,RTKM,RTKM,RTKM,1.74,3
IMOEX,2013-09-23,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-09-23,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-09-23,SBER,SBER,SBER,14.78,3
IMOEX,2013-09-23,SBERP,SBERP,SBERP,1.08,3
IMOEX,2013-09-23,SNGS,SNGS,SNGS,3.45,3
IMOEX,2013-09-23,SNGSP,SNGSP,SNGSP,1.83,3
IMOEX,2013-09-23,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-23,TATN,TATN,TATN,2.23,3
IMOEX,2013-09-23,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-09-23,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-09-23,TRNFP,TRNFP,TRNFP,1.86,3
IMOEX,2013-09-23,URKA,URKA,URKA,3.11,3
IMOEX,2013-09-23,VSMO,VSMO,VSMO,0.29,3
IMOEX,2013-09-23,VTBR,VTBR,VTBR,3.2,3
