indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-02,AFKS,AFKS,AFKS,1.74,3
IMOEX,2013-10-02,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-02,ALRS,ALRS,ALRS,0.37,3
IMOEX,2013-10-02,BANE,BANE,BANE,0.62,3
IMOEX,2013-10-02,BANEP,BANEP,BANEP,0.71,3
IMOEX,2013-10-02,CHMF,CHMF,CHMF,0.72,3
IMOEX,2013-10-02,DIXY,DIXY,DIXY,0.27,3
IMOEX,2013-10-02,EONR,EONR,EONR,0.41,3
IMOEX,2013-10-02,FEES,FEES,FEES,0.39,3
IMOEX,2013-10-02,GAZP,GAZP,GAZP,15.43,3
IMOEX,2013-10-02,GMKN,GMKN,GMKN,3.3,3
IMOEX,2013-10-02,HYDR,HYDR,HYDR,0.84,3
IMOEX,2013-10-02,IRAO,IRAO,IRAO,0.3,3
IMOEX,2013-10-02,LKOH,LKOH,LKOH,13.91,3
IMOEX,2013-10-02,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-10-02,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-02,MFON,MFON,MFON,1.54,3
IMOEX,2013-10-02,MGNT,MGNT,MGNT,5.92,3
IMOEX,2013-10-02,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-02,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-10-02,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-10-02,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-10-02,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-10-02,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-10-02,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-10-02,MTSS,MTSS,MTSS,4.8,3
IMOEX,2013-10-02,MVID,MVID,MVID,0.19,3
IMOEX,2013-10-02,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-10-02,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-02,NVTK,NVTK,NVTK,4.48,3
IMOEX,2013-10-02,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-10-02,PHST,PHST,PHST,0.26,3
IMOEX,2013-10-02,PIKK,PIKK,PIKK,0.26,3
IMOEX,2013-10-02,POLY,POLY,POLY,0.94,3
IMOEX,2013-10-02,ROSN,ROSN,ROSN,4.85,3
IMOEX,2013-10-02,RTKM,RTKM,RTKM,1.84,3
IMOEX,2013-10-02,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-10-02,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-10-02,SBER,SBER,SBER,14.32,3
IMOEX,2013-10-02,SBERP,SBERP,SBERP,1.07,3
IMOEX,2013-10-02,SNGS,SNGS,SNGS,3.52,3
IMOEX,2013-10-02,SNGSP,SNGSP,SNGSP,1.85,3
IMOEX,2013-10-02,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-02,TATN,TATN,TATN,2.13,3
IMOEX,2013-10-02,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-02,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-10-02,TRNFP,TRNFP,TRNFP,1.9,3
IMOEX,2013-10-02,URKA,URKA,URKA,3.03,3
IMOEX,2013-10-02,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-02,VTBR,VTBR,VTBR,3.16,3
