indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-05,AFKS,AFKS,AFKS,1.7,3
IMOEX,2013-09-05,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-05,AKRN,AKRN,AKRN,0.08,3
IMOEX,2013-09-05,ALRS,ALRS,ALRS,0.35,3
IMOEX,2013-09-05,BANE,BANE,BANE,0.69,3
IMOEX,2013-09-05,BANEP,BANEP,BANEP,0.75,3
IMOEX,2013-09-05,CHMF,CHMF,CHMF,0.8,3
IMOEX,2013-09-05,DIXY,DIXY,DIXY,0.28,3
IMOEX,2013-09-05,EONR,EONR,EONR,0.45,3
IMOEX,2013-09-05,FEES,FEES,FEES,0.44,3
IMOEX,2013-09-05,GAZP,GAZP,GAZP,16.48,3
IMOEX,2013-09-05,GMKN,GMKN,GMKN,3.46,3
IMOEX,2013-09-05,HYDR,HYDR,HYDR,0.93,3
IMOEX,2013-09-05,IRAO,IRAO,IRAO,0.35,3
IMOEX,2013-09-05,LKOH,LKOH,LKOH,14.16,3
IMOEX,2013-09-05,LSRG,LSRG,LSRG,0.31,3
IMOEX,2013-09-05,MAGN,MAGN,MAGN,0.2,3
IMOEX,2013-09-05,MGNT,MGNT,MGNT,5.79,3
IMOEX,2013-09-05,MOEX,MOEX,MOEX,0.59,3
IMOEX,2013-09-05,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-09-05,MSNG,MSNG,MSNG,0.1,3
IMOEX,2013-09-05,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-09-05,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-09-05,MTLR,MTLR,MTLR,0.23,3
IMOEX,2013-09-05,MTLRP,MTLRP,MTLRP,0.11,3
IMOEX,2013-09-05,MTSS,MTSS,MTSS,4.71,3
IMOEX,2013-09-05,MVID,MVID,MVID,0.2,3
IMOEX,2013-09-05,NLMK,NLMK,NLMK,0.73,3
IMOEX,2013-09-05,NMTP,NMTP,NMTP,0.32,3
IMOEX,2013-09-05,NVTK,NVTK,NVTK,5.03,3
IMOEX,2013-09-05,PHOR,PHOR,PHOR,0.19,3
IMOEX,2013-09-05,PHST,PHST,PHST,0.41,3
IMOEX,2013-09-05,PIKK,PIKK,PIKK,0.16,3
IMOEX,2013-09-05,RASP,RASP,RASP,0.06,3
IMOEX,2013-09-05,ROSN,ROSN,ROSN,5.21,3
IMOEX,2013-09-05,RTKM,RTKM,RTKM,2.06,3
IMOEX,2013-09-05,RTKMP,RTKMP,RTKMP,0.28,3
IMOEX,2013-09-05,RUALR,RUALR,RUALR,0.25,3
IMOEX,2013-09-05,SBER,SBER,SBER,12.44,3
IMOEX,2013-09-05,SBERP,SBERP,SBERP,0.92,3
IMOEX,2013-09-05,SNGS,SNGS,SNGS,3.57,3
IMOEX,2013-09-05,SNGSP,SNGSP,SNGSP,1.87,3
IMOEX,2013-09-05,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-05,TATN,TATN,TATN,2.35,3
IMOEX,2013-09-05,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-09-05,TRMK,TRMK,TRMK,0.35,3
IMOEX,2013-09-05,TRNFP,TRNFP,TRNFP,2.03,3
IMOEX,2013-09-05,URKA,URKA,URKA,3.45,3
IMOEX,2013-09-05,VSMO,VSMO,VSMO,0.3,3
IMOEX,2013-09-05,VTBR,VTBR,VTBR,3.63,3
