indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2014-01-09,AFKS,AFKS,AFKS,2.39,3
IMOEX,2014-01-09,AFLT,AFLT,AFLT,0.45,3
IMOEX,2014-01-09,ALRS,ALRS,ALRS,0.84,3
IMOEX,2014-01-09,BANE,BANE,BANE,0.68,3
IMOEX,2014-01-09,BANEP,BANEP,BANEP,0.83,3
IMOEX,2014-01-09,BSPB,BSPB,BSPB,0.11,3
IMOEX,2014-01-09,CHMF,CHMF,CHMF,0.82,3
IMOEX,2014-01-09,DIXY,DIXY,DIXY,0.25,3
IMOEX,2014-01-09,EONR,EONR,EONR,0.42,3
IMOEX,2014-01-09,FEES,FEES,FEES,0.36,3
IMOEX,2014-01-09,GAZP,GAZP,GAZP,14.65,3
IMOEX,2014-01-09,GMKN,GMKN,GMKN,3.69,3
IMOEX,2014-01-09,HYDR,HYDR,HYDR,0.92,3
IMOEX,2014-01-09,IRAO,IRAO,IRAO,0.28,3
IMOEX,2014-01-09,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2014-01-09,LKOH,LKOH,LKOH,13.16,3
IMOEX,2014-01-09,LSRG,LSRG,LSRG,0.3,3
IMOEX,2014-01-09,MAGN,MAGN,MAGN,0.17,3
IMOEX,2014-01-09,MFON,MFON,MFON,1.47,3
IMOEX,2014-01-09,MGNT,MGNT,MGNT,6.3,3
IMOEX,2014-01-09,MOEX,MOEX,MOEX,0.86,3
IMOEX,2014-01-09,MSRS,MSRS,MSRS,0.12,3
IMOEX,2014-01-09,MSTT,MSTT,MSTT,0.19,3
IMOEX,2014-01-09,MTLR,MTLR,MTLR,0.14,3
IMOEX,2014-01-09,MTLRP,MTLRP,MTLRP,0.04,3
IMOEX,2014-01-09,MTSS,MTSS,MTSS,4.77,3
IMOEX,2014-01-09,MVID,MVID,MVID,0.22,3
IMOEX,2014-01-09,NLMK,NLMK,NLMK,0.69,3
IMOEX,2014-01-09,NMTP,NMTP,NMTP,0.12,3
IMOEX,2014-01-09,NVTK,NVTK,NVTK,4.78,3
IMOEX,2014-01-09,PHOR,PHOR,PHOR,0.35,3
IMOEX,2014-01-09,PIKK,PIKK,PIKK,0.29,3
IMOEX,2014-01-09,POLY,POLY,POLY,0.88,3
IMOEX,2014-01-09,ROSN,ROSN,ROSN,4.65,3
IMOEX,2014-01-09,RSTI,RSTI,RSTI,0.26,3
IMOEX,2014-01-09,RTKM,RTKM,RTKM,1.38,3
IMOEX,2014-01-09,RTKMP,RTKMP,RTKMP,0.19,3
IMOEX,2014-01-09,RUALR,RUALR,RUALR,0.24,3
IMOEX,2014-01-09,SBER,SBER,SBER,13.36,3
IMOEX,2014-01-09,SBERP,SBERP,SBERP,1.02,3
IMOEX,2014-01-09,SNGS,SNGS,SNGS,3.38,3
IMOEX,2014-01-09,SNGSP,SNGSP,SNGSP,1.94,3
IMOEX,2014-01-09,SVAV,SVAV,SVAV,0.14,3
IMOEX,2014-01-09,TATN,TATN,TATN,2.1,3
IMOEX,2014-01-09,TATNP,TATNP,TATNP,0.26,3
IMOEX,2014-01-09,TRMK,TRMK,TRMK,0.36,3
IMOEX,2014-01-09,TRNFP,TRNFP,TRNFP,1.96,3
IMOEX,2014-01-09,URKA,URKA,URKA,3.08,3
IMOEX,2014-01-09,VSMO,VSMO,VSMO,0.37,3
IMOEX,2014-01-09,VTBR,VTBR,VTBR,3.67,3
