indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-11,AFKS,AFKS,AFKS,1.7,3
IMOEX,2013-09-11,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-11,AKRN,AKRN,AKRN,0.09,3
IMOEX,2013-09-11,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-09-11,BANE,BANE,BANE,0.67,3
IMOEX,2013-09-11,BANEP,BANEP,BANEP,0.73,3
IMOEX,2013-09-11,CHMF,CHMF,CHMF,0.79,3
IMOEX,2013-09-11,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-09-11,EONR,EONR,EONR,0.45,3
IMOEX,2013-09-11,FEES,FEES,FEES,0.45,3
IMOEX,2013-09-11,GAZP,GAZP,GAZP,16.87,3
IMOEX,2013-09-11,GMKN,GMKN,GMKN,3.42,3
IMOEX,2013-09-11,HYDR,HYDR,HYDR,0.94,3
IMOEX,2013-09-11,IRAO,IRAO,IRAO,0.34,3
IMOEX,2013-09-11,LKOH,LKOH,LKOH,14.06,3
IMOEX,2013-09-11,LSRG,LSRG,LSRG,0.3,3
IMOEX,2013-09-11,MAGN,MAGN,MAGN,0.2,3
IMOEX,2013-09-11,MGNT,MGNT,MGNT,5.74,3
IMOEX,2013-09-11,MOEX,MOEX,MOEX,0.6,3
IMOEX,2013-09-11,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-09-11,MSNG,MSNG,MSNG,0.1,3
IMOEX,2013-09-11,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-09-11,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-09-11,MTLR,MTLR,MTLR,0.25,3
IMOEX,2013-09-11,MTLRP,MTLRP,MTLRP,0.11,3
IMOEX,2013-09-11,MTSS,MTSS,MTSS,4.66,3
IMOEX,2013-09-11,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-11,NLMK,NLMK,NLMK,0.72,3
IMOEX,2013-09-11,NMTP,NMTP,NMTP,0.32,3
IMOEX,2013-09-11,NVTK,NVTK,NVTK,4.97,3
IMOEX,2013-09-11,PHOR,PHOR,PHOR,0.18,3
IMOEX,2013-09-11,PHST,PHST,PHST,0.4,3
IMOEX,2013-09-11,PIKK,PIKK,PIKK,0.16,3
IMOEX,2013-09-11,RASP,RASP,RASP,0.06,3
IMOEX,2013-09-11,ROSN,ROSN,ROSN,5.02,3
IMOEX,2013-09-11,RTKM,RTKM,RTKM,2.11,3
IMOEX,2013-09-11,RTKMP,RTKMP,RTKMP,0.27,3
IMOEX,2013-09-11,RUALR,RUALR,RUALR,0.25,3
IMOEX,2013-09-11,SBER,SBER,SBER,12.53,3
IMOEX,2013-09-11,SBERP,SBERP,SBERP,0.95,3
IMOEX,2013-09-11,SNGS,SNGS,SNGS,3.47,3
IMOEX,2013-09-11,SNGSP,SNGSP,SNGSP,1.82,3
IMOEX,2013-09-11,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-09-11,TATN,TATN,TATN,2.38,3
IMOEX,2013-09-11,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-09-11,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-09-11,TRNFP,TRNFP,TRNFP,1.98,3
IMOEX,2013-09-11,URKA,URKA,URKA,3.8,3
IMOEX,2013-09-11,VSMO,VSMO,VSMO,0.3,3
IMOEX,2013-09-11,VTBR,VTBR,VTBR,3.47,3
