indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-28,RTKMP,RTKMP,RTKMP,74.16,242831469,18008381741.04,0.7,1.0,169982028,12605867218.73,0.19,17766383.0,491,0.0117,-0.0011,0.5299,0.0,0.1162,RUB,3
IMOEX,2014-01-28,RUALR,RUALR,RUALR,123.0,2000000000,246000000000.0,0.08,1.0,160000000,19680000000.0,0.3,7623050.9,696,0.0322,0.0073,1.4744,0.0,0.1189,RUB,3
IMOEX,2014-01-28,SBER,SBER,SBER,97.36,21586948000,2101705257280.0,0.48,0.8711671,9026802666,878849507538.9,13.23,7879197170.2,45314,0.0101,-0.0009,1.1706,-0.03,0.7574,RUB,3
IMOEX,2014-01-28,SBERP,SBERP,SBERP,76.61,1000000000,76610000000.0,1.0,0.8711671,871167100,66740111531.0,1.01,968352943.0,15104,0.0096,-0.0014,0.8151,-0.01,0.4081,RUB,3
IMOEX,2014-01-28,SNGS,SNGS,SNGS,27.907,35725994705,997005334232.44,0.25,0.9083526,8112950044,226408096890.97,3.41,866053792.6,11873,0.0106,0.0002,1.0592,-0.04,0.5699,RUB,3
IMOEX,2014-01-28,SNGSP,SNGSP,SNGSP,25.46,7701998235,196092875063.1,0.73,0.9083526,5107174989,130028675220.68,1.96,1750446320.1,17154,0.0122,0.0018,1.0304,-0.05,0.406,RUB,3
IMOEX,2014-01-28,SVAV,SVAV,SVAV,722.0,34270159,24743054798.0,0.34,1.0,11651854,8412638631.32,0.13,5773233.0,275,0.0165,-0.0005,1.1931,0.0,0.2954,RUB,3
IMOEX,2014-01-28,TATN,TATN,TATN,193.79,2178690700,422208470753.0,0.32,1.0,697181024,135106710640.96,2.03,543174387.4,8821,0.0131,-0.001,1.2606,-0.04,0.5252,RUB,3
IMOEX,2014-01-28,TATNP,TATNP,TATNP,123.0,147508500,18143545500.0,1.0,1.0,147508500,18143545500.0,0.27,18731986.8,894,0.0141,0.0016,1.0097,0.0,0.2907,RUB,3
IMOEX,2014-01-28,TRMK,TRMK,TRMK,100.7,937586094,94414919665.8,0.28,1.0,262524106,26436177506.42,0.4,12404664.5,1040,0.0173,0.0027,1.0048,-0.01,0.1908,RUB,3
IMOEX,2014-01-28,TRNFP,TRNFP,TRNFP,83765.0,1554875,130244104375.0,1.0,1.0,1554875,130244104375.0,1.96,890738281.0,5492,0.0081,0.0001,0.3735,-0.03,0.1191,RUB,3
IMOEX,2014-01-28,URKA,URKA,URKA,175.21,2936015891,514419344262.11,0.42,1.0,1233126674,216056124590.09,3.25,1294582951.2,12875,0.0181,0.0015,1.2106,-0.04,0.2533,RUB,3
IMOEX,2014-01-28,VSMO,VSMO,VSMO,8000.0,11529538,92236304000.0,0.29,1.0,3343566,26748528160.0,0.4,8562141.4,415,0.0224,0.0016,-0.0389,-0.01,0.0002,RUB,3
IMOEX,2014-01-28,VTBR,VTBR,VTBR,0.0463,12960541337338,599684247678.63,0.39,1.0,5054611121562,233876856594.67,3.52,1222390061.8,12883,0.0093,0.0011,0.7768,-0.01,0.3922,RUB,3
