indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-13,AFKS,AFKS,AFKS,1.71,3
IMOEX,2013-09-13,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-13,AKRN,AKRN,AKRN,0.09,3
IMOEX,2013-09-13,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-09-13,BANE,BANE,BANE,0.68,3
IMOEX,2013-09-13,BANEP,BANEP,BANEP,0.74,3
IMOEX,2013-09-13,CHMF,CHMF,CHMF,0.8,3
IMOEX,2013-09-13,DIXY,DIXY,DIXY,0.27,3
IMOEX,2013-09-13,EONR,EONR,EONR,0.45,3
IMOEX,2013-09-13,FEES,FEES,FEES,0.43,3
IMOEX,2013-09-13,GAZP,GAZP,GAZP,16.55,3
IMOEX,2013-09-13,GMKN,GMKN,GMKN,3.47,3
IMOEX,2013-09-13,HYDR,HYDR,HYDR,0.9,3
IMOEX,2013-09-13,IRAO,IRAO,IRAO,0.34,3
IMOEX,2013-09-13,LKOH,LKOH,LKOH,14.07,3
IMOEX,2013-09-13,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-09-13,MAGN,MAGN,MAGN,0.2,3
IMOEX,2013-09-13,MGNT,MGNT,MGNT,5.95,3
IMOEX,2013-09-13,MOEX,MOEX,MOEX,0.6,3
IMOEX,2013-09-13,MRKH,MRKH,MRKH,0.23,3
IMOEX,2013-09-13,MSNG,MSNG,MSNG,0.1,3
IMOEX,2013-09-13,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-09-13,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-09-13,MTLR,MTLR,MTLR,0.25,3
IMOEX,2013-09-13,MTLRP,MTLRP,MTLRP,0.11,3
IMOEX,2013-09-13,MTSS,MTSS,MTSS,4.73,3
IMOEX,2013-09-13,MVID,MVID,MVID,0.2,3
IMOEX,2013-09-13,NLMK,NLMK,NLMK,0.72,3
IMOEX,2013-09-13,NMTP,NMTP,NMTP,0.31,3
IMOEX,2013-09-13,NVTK,NVTK,NVTK,4.91,3
IMOEX,2013-09-13,PHOR,PHOR,PHOR,0.18,3
IMOEX,2013-09-13,PHST,PHST,PHST,0.39,3
IMOEX,2013-09-13,PIKK,PIKK,PIKK,0.16,3
IMOEX,2013-09-13,RASP,RASP,RASP,0.06,3
IMOEX,2013-09-13,ROSN,ROSN,ROSN,5.11,3
IMOEX,2013-09-13,RTKM,RTKM,RTKM,2.07,3
IMOEX,2013-09-13,RTKMP,RTKMP,RTKMP,0.27,3
IMOEX,2013-09-13,RUALR,RUALR,RUALR,0.24,3
IMOEX,2013-09-13,SBER,SBER,SBER,12.68,3
IMOEX,2013-09-13,SBERP,SBERP,SBERP,0.95,3
IMOEX,2013-09-13,SNGS,SNGS,SNGS,3.49,3
IMOEX,2013-09-13,SNGSP,SNGSP,SNGSP,1.85,3
IMOEX,2013-09-13,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-09-13,TATN,TATN,TATN,2.38,3
IMOEX,2013-09-13,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-09-13,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-09-13,TRNFP,TRNFP,TRNFP,1.99,3
IMOEX,2013-09-13,URKA,URKA,URKA,3.66,3
IMOEX,2013-09-13,VSMO,VSMO,VSMO,0.3,3
IMOEX,2013-09-13,VTBR,VTBR,VTBR,3.45,3
