indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-02,AFKS,AFKS,AFKS,1.72,3
IMOEX,2013-09-02,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-02,AKRN,AKRN,AKRN,0.09,3
IMOEX,2013-09-02,ALRS,ALRS,ALRS,0.36,3
IMOEX,2013-09-02,BANE,BANE,BANE,0.71,3
IMOEX,2013-09-02,BANEP,BANEP,BANEP,0.76,3
IMOEX,2013-09-02,CHMF,CHMF,CHMF,0.8,3
IMOEX,2013-09-02,DIXY,DIXY,DIXY,0.29,3
IMOEX,2013-09-02,EONR,EONR,EONR,0.46,3
IMOEX,2013-09-02,FEES,FEES,FEES,0.46,3
IMOEX,2013-09-02,GAZP,GAZP,GAZP,16.1,3
IMOEX,2013-09-02,GMKN,GMKN,GMKN,3.49,3
IMOEX,2013-09-02,HYDR,HYDR,HYDR,0.97,3
IMOEX,2013-09-02,IRAO,IRAO,IRAO,0.36,3
IMOEX,2013-09-02,LKOH,LKOH,LKOH,14.37,3
IMOEX,2013-09-02,LSRG,LSRG,LSRG,0.32,3
IMOEX,2013-09-02,MAGN,MAGN,MAGN,0.21,3
IMOEX,2013-09-02,MGNT,MGNT,MGNT,5.89,3
IMOEX,2013-09-02,MOEX,MOEX,MOEX,0.6,3
IMOEX,2013-09-02,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-09-02,MSNG,MSNG,MSNG,0.11,3
IMOEX,2013-09-02,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-09-02,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-09-02,MTLR,MTLR,MTLR,0.23,3
IMOEX,2013-09-02,MTLRP,MTLRP,MTLRP,0.11,3
IMOEX,2013-09-02,MTSS,MTSS,MTSS,4.7,3
IMOEX,2013-09-02,MVID,MVID,MVID,0.21,3
IMOEX,2013-09-02,NLMK,NLMK,NLMK,0.73,3
IMOEX,2013-09-02,NMTP,NMTP,NMTP,0.32,3
IMOEX,2013-09-02,NVTK,NVTK,NVTK,4.87,3
IMOEX,2013-09-02,PHOR,PHOR,PHOR,0.19,3
IMOEX,2013-09-02,PHST,PHST,PHST,0.42,3
IMOEX,2013-09-02,PIKK,PIKK,PIKK,0.17,3
IMOEX,2013-09-02,RASP,RASP,RASP,0.06,3
IMOEX,2013-09-02,ROSN,ROSN,ROSN,5.09,3
IMOEX,2013-09-02,RTKM,RTKM,RTKM,2.06,3
IMOEX,2013-09-02,RTKMP,RTKMP,RTKMP,0.29,3
IMOEX,2013-09-02,RUALR,RUALR,RUALR,0.25,3
IMOEX,2013-09-02,SBER,SBER,SBER,12.48,3
IMOEX,2013-09-02,SBERP,SBERP,SBERP,0.94,3
IMOEX,2013-09-02,SNGS,SNGS,SNGS,3.59,3
IMOEX,2013-09-02,SNGSP,SNGSP,SNGSP,1.91,3
IMOEX,2013-09-02,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-09-02,TATN,TATN,TATN,2.37,3
IMOEX,2013-09-02,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-09-02,TRMK,TRMK,TRMK,0.36,3
IMOEX,2013-09-02,TRNFP,TRNFP,TRNFP,1.96,3
IMOEX,2013-09-02,URKA,URKA,URKA,3.39,3
IMOEX,2013-09-02,VSMO,VSMO,VSMO,0.31,3
IMOEX,2013-09-02,VTBR,VTBR,VTBR,3.69,3
