indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-05,AFKS,AFKS,AFKS,2.05,3
IMOEX,2013-12-05,AFLT,AFLT,AFLT,0.35,3
IMOEX,2013-12-05,ALRS,ALRS,ALRS,0.35,3
IMOEX,2013-12-05,BANE,BANE,BANE,0.62,3
IMOEX,2013-12-05,BANEP,BANEP,BANEP,0.75,3
IMOEX,2013-12-05,CHMF,CHMF,CHMF,0.78,3
IMOEX,2013-12-05,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-12-05,EONR,EONR,EONR,0.4,3
IMOEX,2013-12-05,FEES,FEES,FEES,0.34,3
IMOEX,2013-12-05,GAZP,GAZP,GAZP,14.81,3
IMOEX,2013-12-05,GMKN,GMKN,GMKN,3.55,3
IMOEX,2013-12-05,HYDR,HYDR,HYDR,0.9,3
IMOEX,2013-12-05,IRAO,IRAO,IRAO,0.25,3
IMOEX,2013-12-05,LKOH,LKOH,LKOH,13.68,3
IMOEX,2013-12-05,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-12-05,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-12-05,MFON,MFON,MFON,1.45,3
IMOEX,2013-12-05,MGNT,MGNT,MGNT,6.29,3
IMOEX,2013-12-05,MOEX,MOEX,MOEX,0.55,3
IMOEX,2013-12-05,MRKH,MRKH,MRKH,0.19,3
IMOEX,2013-12-05,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-12-05,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-12-05,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-12-05,MTLR,MTLR,MTLR,0.13,3
IMOEX,2013-12-05,MTLRP,MTLRP,MTLRP,0.06,3
IMOEX,2013-12-05,MTSS,MTSS,MTSS,4.6,3
IMOEX,2013-12-05,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-05,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-12-05,NMTP,NMTP,NMTP,0.2,3
IMOEX,2013-12-05,NVTK,NVTK,NVTK,4.75,3
IMOEX,2013-12-05,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-12-05,PHST,PHST,PHST,0.22,3
IMOEX,2013-12-05,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-12-05,POLY,POLY,POLY,0.77,3
IMOEX,2013-12-05,ROSN,ROSN,ROSN,4.4,3
IMOEX,2013-12-05,RTKM,RTKM,RTKM,1.86,3
IMOEX,2013-12-05,RTKMP,RTKMP,RTKMP,0.23,3
IMOEX,2013-12-05,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-12-05,SBER,SBER,SBER,14.65,3
IMOEX,2013-12-05,SBERP,SBERP,SBERP,1.15,3
IMOEX,2013-12-05,SNGS,SNGS,SNGS,3.43,3
IMOEX,2013-12-05,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-12-05,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-12-05,TATN,TATN,TATN,2.04,3
IMOEX,2013-12-05,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-12-05,TRMK,TRMK,TRMK,0.35,3
IMOEX,2013-12-05,TRNFP,TRNFP,TRNFP,1.96,3
IMOEX,2013-12-05,URKA,URKA,URKA,3.04,3
IMOEX,2013-12-05,VSMO,VSMO,VSMO,0.39,3
IMOEX,2013-12-05,VTBR,VTBR,VTBR,3.44,3
