indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-27,AFKS,AFKS,AFKS,1.71,3
IMOEX,2013-09-27,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-27,ALRS,ALRS,ALRS,0.35,3
IMOEX,2013-09-27,BANE,BANE,BANE,0.61,3
IMOEX,2013-09-27,BANEP,BANEP,BANEP,0.71,3
IMOEX,2013-09-27,CHMF,CHMF,CHMF,0.73,3
IMOEX,2013-09-27,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-09-27,EONR,EONR,EONR,0.41,3
IMOEX,2013-09-27,FEES,FEES,FEES,0.39,3
IMOEX,2013-09-27,GAZP,GAZP,GAZP,15.43,3
IMOEX,2013-09-27,GMKN,GMKN,GMKN,3.26,3
IMOEX,2013-09-27,HYDR,HYDR,HYDR,0.86,3
IMOEX,2013-09-27,IRAO,IRAO,IRAO,0.31,3
IMOEX,2013-09-27,LKOH,LKOH,LKOH,14.11,3
IMOEX,2013-09-27,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-09-27,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-09-27,MFON,MFON,MFON,1.55,3
IMOEX,2013-09-27,MGNT,MGNT,MGNT,5.84,3
IMOEX,2013-09-27,MOEX,MOEX,MOEX,0.52,3
IMOEX,2013-09-27,MRKH,MRKH,MRKH,0.25,3
IMOEX,2013-09-27,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-09-27,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-09-27,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-09-27,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-09-27,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-09-27,MTSS,MTSS,MTSS,4.7,3
IMOEX,2013-09-27,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-27,NLMK,NLMK,NLMK,0.66,3
IMOEX,2013-09-27,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-09-27,NVTK,NVTK,NVTK,4.54,3
IMOEX,2013-09-27,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-09-27,PHST,PHST,PHST,0.25,3
IMOEX,2013-09-27,PIKK,PIKK,PIKK,0.26,3
IMOEX,2013-09-27,POLY,POLY,POLY,0.99,3
IMOEX,2013-09-27,ROSN,ROSN,ROSN,4.88,3
IMOEX,2013-09-27,RTKM,RTKM,RTKM,1.76,3
IMOEX,2013-09-27,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-09-27,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-09-27,SBER,SBER,SBER,14.27,3
IMOEX,2013-09-27,SBERP,SBERP,SBERP,1.06,3
IMOEX,2013-09-27,SNGS,SNGS,SNGS,3.56,3
IMOEX,2013-09-27,SNGSP,SNGSP,SNGSP,1.82,3
IMOEX,2013-09-27,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-27,TATN,TATN,TATN,2.18,3
IMOEX,2013-09-27,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-09-27,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-09-27,TRNFP,TRNFP,TRNFP,1.9,3
IMOEX,2013-09-27,URKA,URKA,URKA,3.06,3
IMOEX,2013-09-27,VSMO,VSMO,VSMO,0.27,3
IMOEX,2013-09-27,VTBR,VTBR,VTBR,3.15,3
