indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-19,AFKS,AFKS,AFKS,2.28,3
IMOEX,2013-12-19,AFLT,AFLT,AFLT,0.41,3
IMOEX,2013-12-19,ALRS,ALRS,ALRS,0.86,3
IMOEX,2013-12-19,BANE,BANE,BANE,0.68,3
IMOEX,2013-12-19,BANEP,BANEP,BANEP,0.81,3
IMOEX,2013-12-19,BSPB,BSPB,BSPB,0.12,3
IMOEX,2013-12-19,CHMF,CHMF,CHMF,0.83,3
IMOEX,2013-12-19,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-19,EONR,EONR,EONR,0.39,3
IMOEX,2013-12-19,FEES,FEES,FEES,0.33,3
IMOEX,2013-12-19,GAZP,GAZP,GAZP,14.51,3
IMOEX,2013-12-19,GMKN,GMKN,GMKN,3.8,3
IMOEX,2013-12-19,HYDR,HYDR,HYDR,0.94,3
IMOEX,2013-12-19,IRAO,IRAO,IRAO,0.27,3
IMOEX,2013-12-19,KMAZ,KMAZ,KMAZ,0.08,3
IMOEX,2013-12-19,LKOH,LKOH,LKOH,13.26,3
IMOEX,2013-12-19,LSRG,LSRG,LSRG,0.3,3
IMOEX,2013-12-19,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-19,MFON,MFON,MFON,1.54,3
IMOEX,2013-12-19,MGNT,MGNT,MGNT,6.23,3
IMOEX,2013-12-19,MOEX,MOEX,MOEX,0.81,3
IMOEX,2013-12-19,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-12-19,MSRS,MSRS,MSRS,0.12,3
IMOEX,2013-12-19,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-12-19,MTLR,MTLR,MTLR,0.14,3
IMOEX,2013-12-19,MTLRP,MTLRP,MTLRP,0.05,3
IMOEX,2013-12-19,MTSS,MTSS,MTSS,4.85,3
IMOEX,2013-12-19,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-19,NLMK,NLMK,NLMK,0.69,3
IMOEX,2013-12-19,NMTP,NMTP,NMTP,0.13,3
IMOEX,2013-12-19,NVTK,NVTK,NVTK,4.86,3
IMOEX,2013-12-19,PHOR,PHOR,PHOR,0.36,3
IMOEX,2013-12-19,PIKK,PIKK,PIKK,0.29,3
IMOEX,2013-12-19,POLY,POLY,POLY,0.79,3
IMOEX,2013-12-19,ROSN,ROSN,ROSN,4.59,3
IMOEX,2013-12-19,RTKM,RTKM,RTKM,1.37,3
IMOEX,2013-12-19,RTKMP,RTKMP,RTKMP,0.19,3
IMOEX,2013-12-19,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-12-19,SBER,SBER,SBER,13.57,3
IMOEX,2013-12-19,SBERP,SBERP,SBERP,1.03,3
IMOEX,2013-12-19,SNGS,SNGS,SNGS,3.39,3
IMOEX,2013-12-19,SNGSP,SNGSP,SNGSP,1.92,3
IMOEX,2013-12-19,SVAV,SVAV,SVAV,0.15,3
IMOEX,2013-12-19,TATN,TATN,TATN,2.15,3
IMOEX,2013-12-19,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-12-19,TRMK,TRMK,TRMK,0.37,3
IMOEX,2013-12-19,TRNFP,TRNFP,TRNFP,1.97,3
IMOEX,2013-12-19,URKA,URKA,URKA,3.11,3
IMOEX,2013-12-19,VSMO,VSMO,VSMO,0.38,3
IMOEX,2013-12-19,VTBR,VTBR,VTBR,3.57,3
