indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-09,AFKS,AFKS,AFKS,1.74,3
IMOEX,2013-10-09,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-09,ALRS,ALRS,ALRS,0.35,3
IMOEX,2013-10-09,BANE,BANE,BANE,0.61,3
IMOEX,2013-10-09,BANEP,BANEP,BANEP,0.73,3
IMOEX,2013-10-09,CHMF,CHMF,CHMF,0.71,3
IMOEX,2013-10-09,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-10-09,EONR,EONR,EONR,0.39,3
IMOEX,2013-10-09,FEES,FEES,FEES,0.36,3
IMOEX,2013-10-09,GAZP,GAZP,GAZP,15.78,3
IMOEX,2013-10-09,GMKN,GMKN,GMKN,3.25,3
IMOEX,2013-10-09,HYDR,HYDR,HYDR,0.83,3
IMOEX,2013-10-09,IRAO,IRAO,IRAO,0.27,3
IMOEX,2013-10-09,LKOH,LKOH,LKOH,14.03,3
IMOEX,2013-10-09,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-10-09,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-09,MFON,MFON,MFON,1.61,3
IMOEX,2013-10-09,MGNT,MGNT,MGNT,6.09,3
IMOEX,2013-10-09,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-09,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-09,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-10-09,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-10-09,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-10-09,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-09,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-09,MTSS,MTSS,MTSS,4.73,3
IMOEX,2013-10-09,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-09,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-10-09,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-09,NVTK,NVTK,NVTK,4.56,3
IMOEX,2013-10-09,PHOR,PHOR,PHOR,0.34,3
IMOEX,2013-10-09,PHST,PHST,PHST,0.26,3
IMOEX,2013-10-09,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-09,POLY,POLY,POLY,0.88,3
IMOEX,2013-10-09,ROSN,ROSN,ROSN,4.75,3
IMOEX,2013-10-09,RTKM,RTKM,RTKM,1.74,3
IMOEX,2013-10-09,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-10-09,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-10-09,SBER,SBER,SBER,14.41,3
IMOEX,2013-10-09,SBERP,SBERP,SBERP,1.06,3
IMOEX,2013-10-09,SNGS,SNGS,SNGS,3.51,3
IMOEX,2013-10-09,SNGSP,SNGSP,SNGSP,1.83,3
IMOEX,2013-10-09,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-09,TATN,TATN,TATN,2.12,3
IMOEX,2013-10-09,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-09,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-10-09,TRNFP,TRNFP,TRNFP,1.89,3
IMOEX,2013-10-09,URKA,URKA,URKA,2.97,3
IMOEX,2013-10-09,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-09,VTBR,VTBR,VTBR,3.03,3
