indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2014-01-29,MGNT,MGNT,MGNT,8290.0,94561355,783913632950.0,0.54,0.9083526,46383328,384517792799.1,5.82,3507597826.7,26910,0.0192,-0.0005,0.8553,0.04,0.1133,RUB,3
IMOEX,2014-01-29,MOEX,MOEX,MOEX,63.3,2378489153,150558363384.9,0.37,1.0,880040987,55706594452.41,0.84,159713595.2,7158,0.0145,-0.0001,0.7039,0.0,0.1342,RUB,3
IMOEX,2014-01-29,MSRS,MSRS,MSRS,1.3051,48707091574,63567625213.23,0.12,1.0,5844850989,7628115025.59,0.12,4467436.2,979,0.0186,0.0018,0.9846,0.0,0.1607,RUB,3
IMOEX,2014-01-29,MSTT,MSTT,MSTT,127.0,282215500,35841368500.0,0.34,1.0,95953270,12186065290.0,0.18,9281336.8,1255,0.0223,-0.0021,0.5978,0.0,0.0412,RUB,3
IMOEX,2014-01-29,MTLR,MTLR,MTLR,62.5,416270745,26016921562.5,0.35,1.0,145694761,9105922546.88,0.14,58508038.4,3242,0.0222,-0.0018,1.1502,0.0,0.1532,RUB,3
IMOEX,2014-01-29,MTLRP,MTLRP,MTLRP,33.5,138756915,4648356652.5,0.6,1.0,83254149,2789013991.5,0.04,5963148.3,1385,0.0179,-0.0028,1.0809,0.0,0.2084,RUB,3
IMOEX,2014-01-29,MTSS,MTSS,MTSS,293.02,2066413562,605500501937.24,0.49,1.0,1012542645,296695245949.25,4.49,1111921535.1,10092,0.0139,-0.0016,1.3475,-0.1,0.5381,RUB,3
IMOEX,2014-01-29,MVID,MVID,MVID,241.5,179768227,43414026820.5,0.26,1.0,46739739,11287646973.33,0.17,52716123.7,1725,0.0192,-0.0026,0.068,0.0,0.0007,RUB,3
IMOEX,2014-01-29,NLMK,NLMK,NLMK,52.1,5993227240,312247139204.0,0.14,1.0,839051814,43714599488.56,0.66,201543589.5,6708,0.0157,0.0011,1.3622,-0.01,0.4292,RUB,3
IMOEX,2014-01-29,NMTP,NMTP,NMTP,2.8116,19259815400,54150896978.64,0.15,1.0,2888972310,8122634546.8,0.12,8348365.0,1060,0.0256,-0.0028,1.0773,0.0,0.1008,RUB,3
IMOEX,2014-01-29,NVTK,NVTK,NVTK,389.98,3036306000,1184098613880.0,0.27,1.0,819802620,319706625747.6,4.84,1133639879.9,11352,0.0127,-0.0007,0.8534,-0.02,0.258,RUB,3
IMOEX,2014-01-29,PHOR,PHOR,PHOR,1089.8,129500000,141129100000.0,0.19,1.0,24605000,26814529000.0,0.41,48156069.5,2319,0.0157,0.0027,0.9672,0.0,0.216,RUB,3
IMOEX,2014-01-29,PIKK,PIKK,PIKK,64.6,660497344,42668128422.4,0.42,1.0,277408884,17920613937.41,0.27,12234704.6,2348,0.0185,0.0014,1.0653,-0.01,0.1899,RUB,3
IMOEX,2014-01-29,POLY,POLY,POLY,352.4,389472865,137250237626.0,0.5,1.0,194736433,68625118813.0,1.04,42355720.64,1934,0.0336,0.0044,0.6771,0.03,0.0232,RUB,3
IMOEX,2014-01-29,ROSN,ROSN,ROSN,245.09,10598177817,2597507401168.53,0.12,1.0,1271781338,311700888140.22,4.71,1803032754.3,15034,0.0107,0.0006,1.0854,0.01,0.5845,RUB,3
IMOEX,2014-01-29,RSTI,RSTI,RSTI,0.775,161078853310,124836111315.25,0.14,1.0,22551039463,17477055584.14,0.26,400183706.0,7831,0.0248,0.0021,0.5812,0.0,0.0313,RUB,3
IMOEX,2014-01-29,RTKM,RTKM,RTKM,112.09,2669204301,299191110099.09,0.31,1.0,827453333,92749244130.72,1.4,300022801.5,9600,0.0122,-0.0005,0.6977,0.0,0.1871,RUB,3
IMOEX,2014-01-29,RTKMP,RTKMP,RTKMP,73.65,242831469,17884537691.85,0.7,1.0,169982028,12519176384.3,0.19,21705313.0,915,0.0117,-0.001,0.539,0.0,0.121,RUB,3
IMOEX,2014-01-29,RUALR,RUALR,RUALR,118.01,2000000000,236020000000.0,0.08,1.0,160000000,18881600000.0,0.29,13717582.9,1403,0.0329,0.0066,1.5476,-0.01,0.1266,RUB,3
IMOEX,2014-01-29,SBER,SBER,SBER,95.98,21586948000,2071915269040.0,0.48,0.8711671,9026802666,866392519860.14,13.11,11798207834.2,73800,0.0106,-0.001,1.2011,-0.27,0.7396,RUB,3
IMOEX,2014-01-29,SBERP,SBERP,SBERP,76.16,1000000000,76160000000.0,1.0,0.8711671,871167100,66348086336.0,1.0,986655722.0,10285,0.0096,-0.0014,0.8169,-0.01,0.4118,RUB,3
IMOEX,2014-01-29,SNGS,SNGS,SNGS,27.672,35725994705,988609725476.76,0.25,0.9083526,8112950044,224501553630.52,3.4,1188607260.1,15885,0.0106,0.0001,1.0664,-0.03,0.5756,RUB,3
IMOEX,2014-01-29,SNGSP,SNGSP,SNGSP,25.631,7701998235,197409916761.28,0.73,0.9083526,5107174989,130902002143.8,1.98,909152745.9,13735,0.0122,0.002,1.0101,0.01,0.3934,RUB,3
IMOEX,2014-01-29,SVAV,SVAV,SVAV,710.0,34270159,24331812890.0,0.34,1.0,11651854,8272816382.6,0.13,6940084.0,508,0.0167,-0.0006,1.2159,0.0,0.304,RUB,3
IMOEX,2014-01-29,TATN,TATN,TATN,197.14,2178690700,429507084598.0,0.32,1.0,697181024,137442267071.36,2.08,739665680.8,13583,0.0134,-0.0005,1.2174,0.04,0.4749,RUB,3
IMOEX,2014-01-29,TATNP,TATNP,TATNP,122.53,147508500,18074216505.0,1.0,1.0,147508500,18074216505.0,0.27,23593363.7,1685,0.0141,0.0016,1.0099,0.0,0.2926,RUB,3
IMOEX,2014-01-29,TRMK,TRMK,TRMK,97.0,937586094,90945851118.0,0.28,1.0,262524106,25464838313.04,0.39,34447671.0,1657,0.0182,0.0021,1.0683,-0.01,0.1973,RUB,3
IMOEX,2014-01-29,TRNFP,TRNFP,TRNFP,81480.0,1554875,126691215000.0,1.0,1.0,1554875,126691215000.0,1.92,1044338752.0,5622,0.0087,0.0,0.4336,-0.05,0.1418,RUB,3
IMOEX,2014-01-29,URKA,URKA,URKA,172.5,2936015891,506462741197.5,0.42,1.0,1233126674,212714351302.95,3.22,1141401354.7,14753,0.0168,0.0003,1.1892,-0.05,0.2859,RUB,3
IMOEX,2014-01-29,VSMO,VSMO,VSMO,8036.0,11529538,92651367368.0,0.29,1.0,3343566,26868896536.72,0.41,13748077.1,644,0.0215,0.0026,-0.0061,0.0,0.0,RUB,3
IMOEX,2014-01-29,VTBR,VTBR,VTBR,0.0464,12960541337338,600850696398.99,0.39,1.0,5054611121562,234331771595.61,3.54,2488481050.7,26235,0.0091,0.0009,0.7562,0.01,0.3943,RUB,3
