indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-20,AFKS,AFKS,AFKS,1.64,3
IMOEX,2013-09-20,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-20,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-09-20,BANE,BANE,BANE,0.62,3
IMOEX,2013-09-20,BANEP,BANEP,BANEP,0.68,3
IMOEX,2013-09-20,CHMF,CHMF,CHMF,0.76,3
IMOEX,2013-09-20,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-09-20,EONR,EONR,EONR,0.42,3
IMOEX,2013-09-20,FEES,FEES,FEES,0.41,3
IMOEX,2013-09-20,GAZP,GAZP,GAZP,15.66,3
IMOEX,2013-09-20,GMKN,GMKN,GMKN,3.31,3
IMOEX,2013-09-20,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-09-20,IRAO,IRAO,IRAO,0.32,3
IMOEX,2013-09-20,LKOH,LKOH,LKOH,13.67,3
IMOEX,2013-09-20,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-09-20,MAGN,MAGN,MAGN,0.19,3
IMOEX,2013-09-20,MFON,MFON,MFON,1.54,3
IMOEX,2013-09-20,MGNT,MGNT,MGNT,5.75,3
IMOEX,2013-09-20,MOEX,MOEX,MOEX,0.54,3
IMOEX,2013-09-20,MRKH,MRKH,MRKH,0.25,3
IMOEX,2013-09-20,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-09-20,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-09-20,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-09-20,MTLR,MTLR,MTLR,0.23,3
IMOEX,2013-09-20,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-09-20,MTSS,MTSS,MTSS,4.55,3
IMOEX,2013-09-20,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-20,NLMK,NLMK,NLMK,0.68,3
IMOEX,2013-09-20,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-09-20,NVTK,NVTK,NVTK,4.49,3
IMOEX,2013-09-20,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-09-20,PHST,PHST,PHST,0.24,3
IMOEX,2013-09-20,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-09-20,POLY,POLY,POLY,0.98,3
IMOEX,2013-09-20,ROSN,ROSN,ROSN,4.82,3
IMOEX,2013-09-20,RTKM,RTKM,RTKM,1.73,3
IMOEX,2013-09-20,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-09-20,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-09-20,SBER,SBER,SBER,14.77,3
IMOEX,2013-09-20,SBERP,SBERP,SBERP,1.08,3
IMOEX,2013-09-20,SNGS,SNGS,SNGS,3.42,3
IMOEX,2013-09-20,SNGSP,SNGSP,SNGSP,1.82,3
IMOEX,2013-09-20,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-20,TATN,TATN,TATN,2.27,3
IMOEX,2013-09-20,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-09-20,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-09-20,TRNFP,TRNFP,TRNFP,1.84,3
IMOEX,2013-09-20,URKA,URKA,URKA,3.16,3
IMOEX,2013-09-20,VSMO,VSMO,VSMO,0.29,3
IMOEX,2013-09-20,VTBR,VTBR,VTBR,3.18,3
