indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-12-09,AFKS,AFKS,AFKS,2.0,3
IMOEX,2013-12-09,AFLT,AFLT,AFLT,0.37,3
IMOEX,2013-12-09,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-12-09,BANE,BANE,BANE,0.62,3
IMOEX,2013-12-09,BANEP,BANEP,BANEP,0.77,3
IMOEX,2013-12-09,CHMF,CHMF,CHMF,0.77,3
IMOEX,2013-12-09,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-12-09,EONR,EONR,EONR,0.4,3
IMOEX,2013-12-09,FEES,FEES,FEES,0.32,3
IMOEX,2013-12-09,GAZP,GAZP,GAZP,14.78,3
IMOEX,2013-12-09,GMKN,GMKN,GMKN,3.51,3
IMOEX,2013-12-09,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-12-09,IRAO,IRAO,IRAO,0.24,3
IMOEX,2013-12-09,LKOH,LKOH,LKOH,13.57,3
IMOEX,2013-12-09,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-12-09,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-12-09,MFON,MFON,MFON,1.45,3
IMOEX,2013-12-09,MGNT,MGNT,MGNT,6.45,3
IMOEX,2013-12-09,MOEX,MOEX,MOEX,0.54,3
IMOEX,2013-12-09,MRKH,MRKH,MRKH,0.18,3
IMOEX,2013-12-09,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-12-09,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-12-09,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-12-09,MTLR,MTLR,MTLR,0.13,3
IMOEX,2013-12-09,MTLRP,MTLRP,MTLRP,0.06,3
IMOEX,2013-12-09,MTSS,MTSS,MTSS,4.78,3
IMOEX,2013-12-09,MVID,MVID,MVID,0.2,3
IMOEX,2013-12-09,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-12-09,NMTP,NMTP,NMTP,0.2,3
IMOEX,2013-12-09,NVTK,NVTK,NVTK,4.93,3
IMOEX,2013-12-09,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-12-09,PHST,PHST,PHST,0.22,3
IMOEX,2013-12-09,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-12-09,POLY,POLY,POLY,0.76,3
IMOEX,2013-12-09,ROSN,ROSN,ROSN,4.36,3
IMOEX,2013-12-09,RTKM,RTKM,RTKM,1.82,3
IMOEX,2013-12-09,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-12-09,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-12-09,SBER,SBER,SBER,14.68,3
IMOEX,2013-12-09,SBERP,SBERP,SBERP,1.14,3
IMOEX,2013-12-09,SNGS,SNGS,SNGS,3.43,3
IMOEX,2013-12-09,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-12-09,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-12-09,TATN,TATN,TATN,2.02,3
IMOEX,2013-12-09,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-12-09,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-12-09,TRNFP,TRNFP,TRNFP,1.92,3
IMOEX,2013-12-09,URKA,URKA,URKA,2.98,3
IMOEX,2013-12-09,VSMO,VSMO,VSMO,0.38,3
IMOEX,2013-12-09,VTBR,VTBR,VTBR,3.41,3
