indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-30,AFKS,AFKS,AFKS,1.73,3
IMOEX,2013-09-30,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-30,ALRS,ALRS,ALRS,0.35,3
IMOEX,2013-09-30,BANE,BANE,BANE,0.63,3
IMOEX,2013-09-30,BANEP,BANEP,BANEP,0.71,3
IMOEX,2013-09-30,CHMF,CHMF,CHMF,0.72,3
IMOEX,2013-09-30,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-09-30,EONR,EONR,EONR,0.41,3
IMOEX,2013-09-30,FEES,FEES,FEES,0.38,3
IMOEX,2013-09-30,GAZP,GAZP,GAZP,15.42,3
IMOEX,2013-09-30,GMKN,GMKN,GMKN,3.24,3
IMOEX,2013-09-30,HYDR,HYDR,HYDR,0.85,3
IMOEX,2013-09-30,IRAO,IRAO,IRAO,0.3,3
IMOEX,2013-09-30,LKOH,LKOH,LKOH,14.01,3
IMOEX,2013-09-30,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-09-30,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-09-30,MFON,MFON,MFON,1.55,3
IMOEX,2013-09-30,MGNT,MGNT,MGNT,5.9,3
IMOEX,2013-09-30,MOEX,MOEX,MOEX,0.54,3
IMOEX,2013-09-30,MRKH,MRKH,MRKH,0.24,3
IMOEX,2013-09-30,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-09-30,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-09-30,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-09-30,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-09-30,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-09-30,MTSS,MTSS,MTSS,4.76,3
IMOEX,2013-09-30,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-30,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-09-30,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-09-30,NVTK,NVTK,NVTK,4.61,3
IMOEX,2013-09-30,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-09-30,PHST,PHST,PHST,0.25,3
IMOEX,2013-09-30,PIKK,PIKK,PIKK,0.26,3
IMOEX,2013-09-30,POLY,POLY,POLY,0.98,3
IMOEX,2013-09-30,ROSN,ROSN,ROSN,4.88,3
IMOEX,2013-09-30,RTKM,RTKM,RTKM,1.74,3
IMOEX,2013-09-30,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-09-30,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-09-30,SBER,SBER,SBER,14.26,3
IMOEX,2013-09-30,SBERP,SBERP,SBERP,1.05,3
IMOEX,2013-09-30,SNGS,SNGS,SNGS,3.57,3
IMOEX,2013-09-30,SNGSP,SNGSP,SNGSP,1.85,3
IMOEX,2013-09-30,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-30,TATN,TATN,TATN,2.16,3
IMOEX,2013-09-30,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-09-30,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-09-30,TRNFP,TRNFP,TRNFP,1.92,3
IMOEX,2013-09-30,URKA,URKA,URKA,3.05,3
IMOEX,2013-09-30,VSMO,VSMO,VSMO,0.29,3
IMOEX,2013-09-30,VTBR,VTBR,VTBR,3.14,3
