indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-29,AFKS,AFKS,AFKS,1.96,3
IMOEX,2013-11-29,AFLT,AFLT,AFLT,0.31,3
IMOEX,2013-11-29,ALRS,ALRS,ALRS,0.33,3
IMOEX,2013-11-29,BANE,BANE,BANE,0.62,3
IMOEX,2013-11-29,BANEP,BANEP,BANEP,0.75,3
IMOEX,2013-11-29,CHMF,CHMF,CHMF,0.76,3
IMOEX,2013-11-29,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-29,EONR,EONR,EONR,0.39,3
IMOEX,2013-11-29,FEES,FEES,FEES,0.31,3
IMOEX,2013-11-29,GAZP,GAZP,GAZP,15.14,3
IMOEX,2013-11-29,GMKN,GMKN,GMKN,3.41,3
IMOEX,2013-11-29,HYDR,HYDR,HYDR,0.89,3
IMOEX,2013-11-29,IRAO,IRAO,IRAO,0.21,3
IMOEX,2013-11-29,LKOH,LKOH,LKOH,13.77,3
IMOEX,2013-11-29,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-11-29,MAGN,MAGN,MAGN,0.17,3
IMOEX,2013-11-29,MFON,MFON,MFON,1.43,3
IMOEX,2013-11-29,MGNT,MGNT,MGNT,6.5,3
IMOEX,2013-11-29,MOEX,MOEX,MOEX,0.57,3
IMOEX,2013-11-29,MRKH,MRKH,MRKH,0.17,3
IMOEX,2013-11-29,MSNG,MSNG,MSNG,0.07,3
IMOEX,2013-11-29,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-29,MSTT,MSTT,MSTT,0.19,3
IMOEX,2013-11-29,MTLR,MTLR,MTLR,0.12,3
IMOEX,2013-11-29,MTLRP,MTLRP,MTLRP,0.06,3
IMOEX,2013-11-29,MTSS,MTSS,MTSS,4.56,3
IMOEX,2013-11-29,MVID,MVID,MVID,0.2,3
IMOEX,2013-11-29,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-11-29,NMTP,NMTP,NMTP,0.21,3
IMOEX,2013-11-29,NVTK,NVTK,NVTK,4.71,3
IMOEX,2013-11-29,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-11-29,PHST,PHST,PHST,0.21,3
IMOEX,2013-11-29,PIKK,PIKK,PIKK,0.26,3
IMOEX,2013-11-29,POLY,POLY,POLY,0.82,3
IMOEX,2013-11-29,ROSN,ROSN,ROSN,4.37,3
IMOEX,2013-11-29,RTKM,RTKM,RTKM,1.81,3
IMOEX,2013-11-29,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-11-29,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-11-29,SBER,SBER,SBER,14.85,3
IMOEX,2013-11-29,SBERP,SBERP,SBERP,1.18,3
IMOEX,2013-11-29,SNGS,SNGS,SNGS,3.4,3
IMOEX,2013-11-29,SNGSP,SNGSP,SNGSP,1.84,3
IMOEX,2013-11-29,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-11-29,TATN,TATN,TATN,2.04,3
IMOEX,2013-11-29,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-29,TRMK,TRMK,TRMK,0.35,3
IMOEX,2013-11-29,TRNFP,TRNFP,TRNFP,1.89,3
IMOEX,2013-11-29,URKA,URKA,URKA,2.93,3
IMOEX,2013-11-29,VSMO,VSMO,VSMO,0.38,3
IMOEX,2013-11-29,VTBR,VTBR,VTBR,3.37,3
