indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-11-06,AFKS,AFKS,AFKS,1.85,3
IMOEX,2013-11-06,AFLT,AFLT,AFLT,0.29,3
IMOEX,2013-11-06,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-11-06,BANE,BANE,BANE,0.58,3
IMOEX,2013-11-06,BANEP,BANEP,BANEP,0.68,3
IMOEX,2013-11-06,CHMF,CHMF,CHMF,0.71,3
IMOEX,2013-11-06,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-11-06,EONR,EONR,EONR,0.4,3
IMOEX,2013-11-06,FEES,FEES,FEES,0.36,3
IMOEX,2013-11-06,GAZP,GAZP,GAZP,15.37,3
IMOEX,2013-11-06,GMKN,GMKN,GMKN,3.28,3
IMOEX,2013-11-06,HYDR,HYDR,HYDR,0.84,3
IMOEX,2013-11-06,IRAO,IRAO,IRAO,0.24,3
IMOEX,2013-11-06,LKOH,LKOH,LKOH,13.87,3
IMOEX,2013-11-06,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-11-06,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-11-06,MFON,MFON,MFON,1.54,3
IMOEX,2013-11-06,MGNT,MGNT,MGNT,6.08,3
IMOEX,2013-11-06,MOEX,MOEX,MOEX,0.52,3
IMOEX,2013-11-06,MRKH,MRKH,MRKH,0.2,3
IMOEX,2013-11-06,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-11-06,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-11-06,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-11-06,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-11-06,MTLRP,MTLRP,MTLRP,0.08,3
IMOEX,2013-11-06,MTSS,MTSS,MTSS,4.74,3
IMOEX,2013-11-06,MVID,MVID,MVID,0.19,3
IMOEX,2013-11-06,NLMK,NLMK,NLMK,0.65,3
IMOEX,2013-11-06,NMTP,NMTP,NMTP,0.23,3
IMOEX,2013-11-06,NVTK,NVTK,NVTK,4.8,3
IMOEX,2013-11-06,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-11-06,PHST,PHST,PHST,0.24,3
IMOEX,2013-11-06,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-11-06,POLY,POLY,POLY,0.83,3
IMOEX,2013-11-06,ROSN,ROSN,ROSN,4.5,3
IMOEX,2013-11-06,RTKM,RTKM,RTKM,1.95,3
IMOEX,2013-11-06,RTKMP,RTKMP,RTKMP,0.23,3
IMOEX,2013-11-06,RUALR,RUALR,RUALR,0.21,3
IMOEX,2013-11-06,SBER,SBER,SBER,14.57,3
IMOEX,2013-11-06,SBERP,SBERP,SBERP,1.14,3
IMOEX,2013-11-06,SNGS,SNGS,SNGS,3.53,3
IMOEX,2013-11-06,SNGSP,SNGSP,SNGSP,1.86,3
IMOEX,2013-11-06,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-11-06,TATN,TATN,TATN,2.16,3
IMOEX,2013-11-06,TATNP,TATNP,TATNP,0.25,3
IMOEX,2013-11-06,TRMK,TRMK,TRMK,0.33,3
IMOEX,2013-11-06,TRNFP,TRNFP,TRNFP,1.85,3
IMOEX,2013-11-06,URKA,URKA,URKA,2.99,3
IMOEX,2013-11-06,VSMO,VSMO,VSMO,0.32,3
IMOEX,2013-11-06,VTBR,VTBR,VTBR,3.2,3
