indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-09-24,AFKS,AFKS,AFKS,1.66,3
IMOEX,2013-09-24,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-09-24,ALRS,ALRS,ALRS,0.34,3
IMOEX,2013-09-24,BANE,BANE,BANE,0.62,3
IMOEX,2013-09-24,BANEP,BANEP,BANEP,0.7,3
IMOEX,2013-09-24,CHMF,CHMF,CHMF,0.74,3
IMOEX,2013-09-24,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-09-24,EONR,EONR,EONR,0.41,3
IMOEX,2013-09-24,FEES,FEES,FEES,0.4,3
IMOEX,2013-09-24,GAZP,GAZP,GAZP,15.45,3
IMOEX,2013-09-24,GMKN,GMKN,GMKN,3.33,3
IMOEX,2013-09-24,HYDR,HYDR,HYDR,0.88,3
IMOEX,2013-09-24,IRAO,IRAO,IRAO,0.32,3
IMOEX,2013-09-24,LKOH,LKOH,LKOH,13.91,3
IMOEX,2013-09-24,LSRG,LSRG,LSRG,0.28,3
IMOEX,2013-09-24,MAGN,MAGN,MAGN,0.19,3
IMOEX,2013-09-24,MFON,MFON,MFON,1.58,3
IMOEX,2013-09-24,MGNT,MGNT,MGNT,5.77,3
IMOEX,2013-09-24,MOEX,MOEX,MOEX,0.55,3
IMOEX,2013-09-24,MRKH,MRKH,MRKH,0.25,3
IMOEX,2013-09-24,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-09-24,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-09-24,MSTT,MSTT,MSTT,0.21,3
IMOEX,2013-09-24,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-09-24,MTLRP,MTLRP,MTLRP,0.1,3
IMOEX,2013-09-24,MTSS,MTSS,MTSS,4.58,3
IMOEX,2013-09-24,MVID,MVID,MVID,0.19,3
IMOEX,2013-09-24,NLMK,NLMK,NLMK,0.68,3
IMOEX,2013-09-24,NMTP,NMTP,NMTP,0.25,3
IMOEX,2013-09-24,NVTK,NVTK,NVTK,4.5,3
IMOEX,2013-09-24,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-09-24,PHST,PHST,PHST,0.25,3
IMOEX,2013-09-24,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-09-24,POLY,POLY,POLY,0.98,3
IMOEX,2013-09-24,ROSN,ROSN,ROSN,4.8,3
IMOEX,2013-09-24,RTKM,RTKM,RTKM,1.75,3
IMOEX,2013-09-24,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-09-24,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-09-24,SBER,SBER,SBER,14.62,3
IMOEX,2013-09-24,SBERP,SBERP,SBERP,1.08,3
IMOEX,2013-09-24,SNGS,SNGS,SNGS,3.46,3
IMOEX,2013-09-24,SNGSP,SNGSP,SNGSP,1.83,3
IMOEX,2013-09-24,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-09-24,TATN,TATN,TATN,2.22,3
IMOEX,2013-09-24,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-09-24,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-09-24,TRNFP,TRNFP,TRNFP,1.87,3
IMOEX,2013-09-24,URKA,URKA,URKA,3.07,3
IMOEX,2013-09-24,VSMO,VSMO,VSMO,0.29,3
IMOEX,2013-09-24,VTBR,VTBR,VTBR,3.2,3
