indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-07,AFKS,AFKS,AFKS,1.79,3
IMOEX,2013-10-07,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-07,ALRS,ALRS,ALRS,0.36,3
IMOEX,2013-10-07,BANE,BANE,BANE,0.62,3
IMOEX,2013-10-07,BANEP,BANEP,BANEP,0.73,3
IMOEX,2013-10-07,CHMF,CHMF,CHMF,0.71,3
IMOEX,2013-10-07,DIXY,DIXY,DIXY,0.26,3
IMOEX,2013-10-07,EONR,EONR,EONR,0.39,3
IMOEX,2013-10-07,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-07,GAZP,GAZP,GAZP,15.54,3
IMOEX,2013-10-07,GMKN,GMKN,GMKN,3.25,3
IMOEX,2013-10-07,HYDR,HYDR,HYDR,0.83,3
IMOEX,2013-10-07,IRAO,IRAO,IRAO,0.28,3
IMOEX,2013-10-07,LKOH,LKOH,LKOH,13.89,3
IMOEX,2013-10-07,LSRG,LSRG,LSRG,0.27,3
IMOEX,2013-10-07,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-07,MFON,MFON,MFON,1.58,3
IMOEX,2013-10-07,MGNT,MGNT,MGNT,6.13,3
IMOEX,2013-10-07,MOEX,MOEX,MOEX,0.56,3
IMOEX,2013-10-07,MRKH,MRKH,MRKH,0.23,3
IMOEX,2013-10-07,MSNG,MSNG,MSNG,0.09,3
IMOEX,2013-10-07,MSRS,MSRS,MSRS,0.15,3
IMOEX,2013-10-07,MSTT,MSTT,MSTT,0.2,3
IMOEX,2013-10-07,MTLR,MTLR,MTLR,0.22,3
IMOEX,2013-10-07,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-07,MTSS,MTSS,MTSS,4.81,3
IMOEX,2013-10-07,MVID,MVID,MVID,0.18,3
IMOEX,2013-10-07,NLMK,NLMK,NLMK,0.64,3
IMOEX,2013-10-07,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-07,NVTK,NVTK,NVTK,4.57,3
IMOEX,2013-10-07,PHOR,PHOR,PHOR,0.33,3
IMOEX,2013-10-07,PHST,PHST,PHST,0.26,3
IMOEX,2013-10-07,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-07,POLY,POLY,POLY,0.89,3
IMOEX,2013-10-07,ROSN,ROSN,ROSN,4.8,3
IMOEX,2013-10-07,RTKM,RTKM,RTKM,1.8,3
IMOEX,2013-10-07,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-10-07,RUALR,RUALR,RUALR,0.23,3
IMOEX,2013-10-07,SBER,SBER,SBER,14.44,3
IMOEX,2013-10-07,SBERP,SBERP,SBERP,1.06,3
IMOEX,2013-10-07,SNGS,SNGS,SNGS,3.48,3
IMOEX,2013-10-07,SNGSP,SNGSP,SNGSP,1.84,3
IMOEX,2013-10-07,SVAV,SVAV,SVAV,0.12,3
IMOEX,2013-10-07,TATN,TATN,TATN,2.11,3
IMOEX,2013-10-07,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-07,TRMK,TRMK,TRMK,0.32,3
IMOEX,2013-10-07,TRNFP,TRNFP,TRNFP,1.87,3
IMOEX,2013-10-07,URKA,URKA,URKA,3.01,3
IMOEX,2013-10-07,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-07,VTBR,VTBR,VTBR,3.06,3
