indexid,tradedate,ticker,shortnames,secids,weight,tradingsession
IMOEX,2013-10-30,AFKS,AFKS,AFKS,1.76,3
IMOEX,2013-10-30,AFLT,AFLT,AFLT,0.28,3
IMOEX,2013-10-30,ALRS,ALRS,ALRS,0.35,3
IMOEX,2013-10-30,BANE,BANE,BANE,0.62,3
IMOEX,2013-10-30,BANEP,BANEP,BANEP,0.8,3
IMOEX,2013-10-30,CHMF,CHMF,CHMF,0.7,3
IMOEX,2013-10-30,DIXY,DIXY,DIXY,0.25,3
IMOEX,2013-10-30,EONR,EONR,EONR,0.4,3
IMOEX,2013-10-30,FEES,FEES,FEES,0.37,3
IMOEX,2013-10-30,GAZP,GAZP,GAZP,15.58,3
IMOEX,2013-10-30,GMKN,GMKN,GMKN,3.35,3
IMOEX,2013-10-30,HYDR,HYDR,HYDR,0.85,3
IMOEX,2013-10-30,IRAO,IRAO,IRAO,0.25,3
IMOEX,2013-10-30,LKOH,LKOH,LKOH,13.74,3
IMOEX,2013-10-30,LSRG,LSRG,LSRG,0.29,3
IMOEX,2013-10-30,MAGN,MAGN,MAGN,0.18,3
IMOEX,2013-10-30,MFON,MFON,MFON,1.57,3
IMOEX,2013-10-30,MGNT,MGNT,MGNT,6.03,3
IMOEX,2013-10-30,MOEX,MOEX,MOEX,0.53,3
IMOEX,2013-10-30,MRKH,MRKH,MRKH,0.21,3
IMOEX,2013-10-30,MSNG,MSNG,MSNG,0.08,3
IMOEX,2013-10-30,MSRS,MSRS,MSRS,0.16,3
IMOEX,2013-10-30,MSTT,MSTT,MSTT,0.18,3
IMOEX,2013-10-30,MTLR,MTLR,MTLR,0.21,3
IMOEX,2013-10-30,MTLRP,MTLRP,MTLRP,0.09,3
IMOEX,2013-10-30,MTSS,MTSS,MTSS,4.84,3
IMOEX,2013-10-30,MVID,MVID,MVID,0.19,3
IMOEX,2013-10-30,NLMK,NLMK,NLMK,0.66,3
IMOEX,2013-10-30,NMTP,NMTP,NMTP,0.24,3
IMOEX,2013-10-30,NVTK,NVTK,NVTK,4.76,3
IMOEX,2013-10-30,PHOR,PHOR,PHOR,0.32,3
IMOEX,2013-10-30,PHST,PHST,PHST,0.25,3
IMOEX,2013-10-30,PIKK,PIKK,PIKK,0.25,3
IMOEX,2013-10-30,POLY,POLY,POLY,0.87,3
IMOEX,2013-10-30,ROSN,ROSN,ROSN,4.47,3
IMOEX,2013-10-30,RTKM,RTKM,RTKM,1.94,3
IMOEX,2013-10-30,RTKMP,RTKMP,RTKMP,0.22,3
IMOEX,2013-10-30,RUALR,RUALR,RUALR,0.22,3
IMOEX,2013-10-30,SBER,SBER,SBER,14.49,3
IMOEX,2013-10-30,SBERP,SBERP,SBERP,1.12,3
IMOEX,2013-10-30,SNGS,SNGS,SNGS,3.47,3
IMOEX,2013-10-30,SNGSP,SNGSP,SNGSP,1.83,3
IMOEX,2013-10-30,SVAV,SVAV,SVAV,0.13,3
IMOEX,2013-10-30,TATN,TATN,TATN,2.15,3
IMOEX,2013-10-30,TATNP,TATNP,TATNP,0.24,3
IMOEX,2013-10-30,TRMK,TRMK,TRMK,0.34,3
IMOEX,2013-10-30,TRNFP,TRNFP,TRNFP,1.79,3
IMOEX,2013-10-30,URKA,URKA,URKA,3.01,3
IMOEX,2013-10-30,VSMO,VSMO,VSMO,0.28,3
IMOEX,2013-10-30,VTBR,VTBR,VTBR,3.13,3
