indexid,tradedate,ticker,shortnames,secids,waprice,issue_size_total,cap_total,ff_factor,w_factor,issue_size_index,cap_index,weight,value,num_trades,volatility,factora,factorb,influence,determinat,currencyid,tradingsession
IMOEX,2013-09-02,MVID,MVID,MVID,274.47,179768227,49340985264.69,0.26,1.0,46739739,12828656168.82,0.21,10825557.8,596,0.0173,0.0027,0.7384,0.01,0.165,RUB,3
IMOEX,2013-09-02,NLMK,NLMK,NLMK,53.18,5993227240,318719824623.2,0.14,1.0,839051814,44620775447.25,0.73,72398144.7,2839,0.0196,0.0037,1.1909,0.0,0.3368,RUB,3
IMOEX,2013-09-02,NMTP,NMTP,NMTP,3.36,19259815400,64712979744.0,0.3,1.0,5777944620,19413893923.2,0.32,2350736.6,352,0.0228,0.0037,0.5157,-0.01,0.0464,RUB,3
IMOEX,2013-09-02,NVTK,NVTK,NVTK,362.09,3036306000,1099416039540.0,0.27,1.0,819802620,296842330675.8,4.87,108237176.3,2742,0.0147,0.0002,0.9877,0.01,0.4128,RUB,3
IMOEX,2013-09-02,PHOR,PHOR,PHOR,929.9,124477080,115751236692.0,0.1,1.0,12447708,11575123669.2,0.19,4259262.1,153,0.022,-0.0053,1.1568,0.0,0.2523,RUB,3
IMOEX,2013-09-02,PHST,PHST,PHST,1660.1,37792603,62739500240.3,0.41,1.0,15494967,25723195098.52,0.42,3593479.5,259,0.042,-0.0041,0.2115,0.0,0.0023,RUB,3
IMOEX,2013-09-02,PIKK,PIKK,PIKK,64.07,493260384,31603192802.88,0.33,1.0,162775927,10429053624.95,0.17,4387292.7,415,0.0172,0.0,0.6361,-0.01,0.1251,RUB,3
IMOEX,2013-09-02,RASP,RASP,RASP,28.81,703191442,20258945444.02,0.18,1.0,126574460,3646610179.92,0.06,26099751.9,2071,0.0211,-0.0027,1.0864,0.0,0.2418,RUB,3
IMOEX,2013-09-02,ROSN,ROSN,ROSN,244.22,10598177817,2588286986467.74,0.12,1.0,1271781338,310594438376.13,5.09,870514823.6,6894,0.0125,0.0007,0.9654,-0.04,0.5458,RUB,3
IMOEX,2013-09-02,RTKM,RTKM,RTKM,99.02,2943258269,291441433796.38,0.43,1.0,1265601056,125319816532.44,2.06,493859872.4,7553,0.0232,0.0016,1.3014,-0.03,0.2859,RUB,3
IMOEX,2013-09-02,RTKMP,RTKMP,RTKMP,71.97,242831469,17476580823.93,1.0,1.0,242831469,17476580823.93,0.29,14219526.0,474,0.0373,0.0002,1.0018,0.0,0.0657,RUB,3
IMOEX,2013-09-02,RUALR,RUALR,RUALR,97.12,2000000000,194240000000.0,0.08,1.0,160000000,15539200000.0,0.25,2362798.2,317,0.0226,-0.0051,0.8259,0.0,0.1211,RUB,3
IMOEX,2013-09-02,SBER,SBER,SBER,89.48,21586948000,1931600107040.0,0.48,0.8205782,8502613888,760813890698.25,12.48,4136109887.2,26044,0.0148,-0.0015,1.2477,0.18,0.6475,RUB,3
IMOEX,2013-09-02,SBERP,SBERP,SBERP,70.0,1000000000,70000000000.0,1.0,0.8205782,820578200,57440474000.0,0.94,296739861.0,2604,0.0142,-0.0007,1.1374,0.0,0.5863,RUB,3
IMOEX,2013-09-02,SNGS,SNGS,SNGS,26.365,35725994705,941915850397.32,0.25,0.9289614,8297017514,218750866766.82,3.59,316426615.9,4439,0.0123,-0.0001,0.9035,0.04,0.4909,RUB,3
IMOEX,2013-09-02,SNGSP,SNGSP,SNGSP,22.267,7701998235,171500394698.74,0.73,0.9289614,5223047116,116301590134.73,1.91,121371401.3,2141,0.0097,0.0017,0.3654,-0.02,0.1294,RUB,3
IMOEX,2013-09-02,SVAV,SVAV,SVAV,656.0,34270159,22481224304.0,0.34,1.0,11651854,7643616263.36,0.13,4508610.0,247,0.0174,-0.0015,0.4894,0.01,0.0721,RUB,3
IMOEX,2013-09-02,TATN,TATN,TATN,207.5,2178690700,452078320250.0,0.32,1.0,697181024,144665062480.0,2.37,166719112.4,3258,0.0174,0.0011,1.3424,-0.01,0.5417,RUB,3
IMOEX,2013-09-02,TATNP,TATNP,TATNP,104.24,147508500,15376286040.0,1.0,1.0,147508500,15376286040.0,0.25,27179512.1,346,0.0071,0.0017,0.2979,0.0,0.1618,RUB,3
IMOEX,2013-09-02,TRMK,TRMK,TRMK,84.0,937586094,78757231896.0,0.28,1.0,262524106,22052024930.88,0.36,16739757.2,558,0.0164,0.001,0.8866,0.01,0.2671,RUB,3
IMOEX,2013-09-02,TRNFP,TRNFP,TRNFP,76900.0,1554875,119569887500.0,1.0,1.0,1554875,119569887500.0,1.96,78251277.0,559,0.0125,0.0013,0.3887,0.01,0.088,RUB,3
IMOEX,2013-09-02,URKA,URKA,URKA,156.5,2936015891,459486486941.5,0.45,0.9998508,1321010027,206738069200.95,3.39,272592337.8,4853,0.0347,-0.0073,0.9954,-0.04,0.0748,RUB,3
IMOEX,2013-09-02,VSMO,VSMO,VSMO,5700.7,11529538,65726437276.6,0.29,1.0,3343566,19060666810.21,0.31,4241050.8,160,0.0124,0.0001,0.4176,0.0,0.1037,RUB,3
IMOEX,2013-09-02,VTBR,VTBR,VTBR,0.0446,12960541337338,577392116578.41,0.39,1.0,5054611121562,225182925465.58,3.69,643809017.5,8382,0.0113,-0.0025,0.7193,0.0,0.3707,RUB,3
